,Thompson,Thompson_epsilon,Thompson_eta,Thompson_epsilon_eta,UCB_beta,UCB_beta_epsilon,UCB_beta_eta,UCB_beta_epsilon_eta,hybrid,hybrid_epsilon,hybrid_eta,hybrid_epsilon_eta,UCB_b1,UCB_b1_epsilon,UCB_b1_eta,UCB_b1_epsilon_eta,ID
423,507.55294832271414,509.8569449106197,493.11306370900184,488.9436263085777,501.88581195591917,503.23064326870866,494.27108611889764,481.5893364640829,513.6525558405409,510.4740186055707,503.82194082513587,499.2014754370444,518.419474095555,530.4024047265557,512.3858341720712,524.368768255165,522
424,652.1032562015585,646.4025745883736,636.7767980329603,618.1023674967826,660.8376402062498,666.6087941573508,643.3947395644336,637.1622696183705,655.2638697645532,657.1537924214826,636.9779218196226,645.0972305373186,654.4102279744013,660.6831852442982,637.1103607033558,638.1535229850466,523
425,487.9327897297477,498.42660715600357,484.3239635930842,485.68152372120625,550.6608096475774,561.5120939346235,517.4700812482265,528.1503077498724,498.65462973332797,508.59026832829113,492.9220631625999,510.3189195802551,551.4672239506375,563.4501557391222,526.1963121017585,538.1792452795219,524
426,845.6772867986172,855.1768116234588,857.6575979692581,867.0043239979285,868.9648815410452,869.6508226767662,878.7142000865887,880.4402300354993,870.3498364468733,882.3327707452114,881.386936549642,893.5516123503928,969.9528988170315,862.0293917311795,978.9168465061878,871.398958916439,525
427,731.2517463000386,735.3688545181354,715.5255219459236,716.214997514287,744.9952623755089,754.3863516859464,743.0917315680742,741.9592917355998,742.5917951044147,747.2331605160527,733.5181190856573,744.8796670815057,755.7638817588746,743.7468224238928,753.3182190133667,733.2026344945358,526
429,394.88167649824504,404.63105931211527,330.23287184182954,340.05365847307166,279.7373851186672,274.2675195979567,287.0848989794613,279.92449157488005,289.1473891011276,293.57278393314266,294.1906856733886,297.9964413256201,380.8002944034476,392.7832256239948,384.83641912784486,396.8193435164915,528
430,477.3435710529372,474.56526591846784,447.8318061799194,439.80156622106165,466.5075554897143,458.3347648908594,447.92838767584624,424.21058410745877,490.58179580404055,497.99226592873947,457.2957536606846,445.423022331135,476.01655634684096,487.9994886086373,454.0456201916021,466.02854974371235,530
431,481.68438139334273,444.7106162326559,438.1346415790707,413.40039226122065,438.3060451973403,442.36417434320487,423.6281279893387,423.65697272693785,455.26121748570927,464.1646947752697,423.3705640802415,436.48776358084547,440.3629501598694,449.57094280735674,427.5588547320622,435.72382863308087,531
432,411.0869994502249,380.12438402546513,387.4545908011857,353.2957874695811,374.65390957551637,377.7618424427798,362.58429346185744,358.5843647441713,375.2048315962829,376.3189740713058,372.06925389621694,373.5590129856327,372.46392165107886,382.3932930067181,364.2003997825347,373.8123113648227,533
433,618.2872941150102,582.3631129101881,561.2476821056315,527.7252317363502,559.9030544713806,563.8310545904733,545.8815697710744,532.3675568539737,565.1667298060858,565.1149671916442,546.479716964593,546.5938985864226,551.7974243399697,563.3646947192286,538.9361891761248,549.6689895963706,534
434,434.04865362169767,435.50005654684577,387.61830925998504,383.2810357562366,406.01000715832487,416.9556503495219,380.2597719404668,387.4625106082087,405.354447990838,415.29968198154404,400.1477653663293,396.7081250317389,420.7513055606849,432.7342365404304,401.2891984197241,413.2721249633479,535
435,497.5923531243528,492.09480393373923,459.3419411346653,450.116723141318,450.02311338325876,443.26928136371845,460.2274085439614,449.15272954584566,466.159727349722,459.8603622713379,464.1583097102933,467.46219097607366,474.94679110394804,470.3615843378226,485.98741356439876,481.1714215733021,538
436,572.5094440340874,556.9833362457255,489.3347037939252,445.5701190525117,502.34406841425096,505.8951018153007,454.0059724040883,446.18982186280056,504.0022884036905,508.81488233029785,461.4185822030384,459.9060360227763,519.0030583895093,529.043068017094,478.25232341232277,487.5115291424853,539
437,469.08861036331484,436.4345346822212,475.513054734996,426.4388181417032,444.4898049265809,448.8708187346183,447.85320251092753,445.742777790205,451.96507853116816,450.3105575632764,444.68656154228825,452.19227203536957,438.36889624386566,450.06754185585186,442.34265180752,453.1516052104606,540
438,736.1303364077082,641.3559652959723,625.3735142797417,612.497194137128,670.5779274756129,657.7078745251498,656.5593988041035,630.846567074564,661.3473355254174,669.56234064193,630.3980429231805,641.9191394661832,685.9590906880252,653.7912068824679,674.8585274362973,631.7757653988003,542
439,491.3139808621272,488.42024021176013,406.4393760844582,391.6588560594799,427.4620137645355,438.54587921748833,400.93870579533535,405.64576778945155,432.04394371495283,441.90450614009256,410.445933730942,412.46420209263897,443.1030465280004,455.08597745200376,422.9393969639423,434.8808114798879,543
440,244.9223687208411,248.70336688079607,256.4243619550012,260.47357162875477,241.08203467240764,242.20966938170412,249.07662625057563,253.33390058461984,252.9081765937142,258.10406407067705,262.0289624135729,267.4741997136557,307.1131329802414,319.0960655488965,319.0960661038413,331.07899132940366,544
441,352.73200302356946,331.4046330225468,364.43247978700873,343.34168680393026,358.6419547267631,344.04339898651915,362.57353069473646,354.1955651125168,348.13649018646163,357.8566060221077,360.07402577842663,367.9822100686799,364.81057679977744,376.5987471137121,376.23469201898126,388.2176192671948,545
442,553.2856979591684,522.911226743041,538.0838605483004,491.302647148385,508.49672985998404,502.020802130722,499.50935081842084,474.48004741954946,522.0199402182495,504.9619971756714,507.70160353851816,490.57353698805116,506.071638377721,518.0442564998126,498.0086374930042,509.32474917266865,546
443,660.8024323084113,551.201327368332,569.3206023518976,520.2977975363553,589.5949874237444,579.263048637893,559.5817336282588,529.6454566944644,568.0320876690153,561.5952067714162,541.7823032648528,542.2700983826649,599.7121809244909,575.1949815070615,570.7696925719392,538.9127218205973,547
444,803.6106579015626,794.0016208327438,806.2339566866194,795.6797954302317,800.9230131002643,799.3235903346895,807.3795135035483,797.2347989384953,812.1333543408939,814.4479359788173,814.4717374981202,813.5326716133011,845.6760978187708,794.0229753768697,854.847308992827,796.075086810071,548
445,607.2836178865919,577.7424486627858,562.447401278201,520.2416802161108,536.5106587366083,535.7178210374751,531.7764669500878,525.2750190020776,551.1622059107111,546.37900677028,540.1060649280606,542.4350357545061,534.8153045182787,545.6707263914575,531.4212186325261,540.9960523497726,549
446,379.0225896221246,385.5938873834645,373.54104411952306,373.65900423878503,368.70457935481596,369.665116886254,364.34342283363594,358.88076561621307,376.24617297486145,415.5512081658556,368.8979588687112,370.51243177326063,412.8966796022668,424.8796133754842,412.86843285319407,424.85137017242687,550
447,405.81804722479063,406.29076639933174,334.9344442420133,340.86458268453805,362.8543799453832,362.84222806154446,335.2693932291917,328.7796682320668,360.555749031991,359.3233598235724,358.5697074411547,335.8359105547152,402.69163945706805,414.67457329279114,377.649354207326,389.6322856002688,551
448,583.415983846987,556.8201415174121,593.2447583729556,547.6982062244568,576.6618278569297,575.6046329668696,564.9943779341232,556.2737505522418,576.2865332476898,572.4323761042722,568.2163866728885,569.8921592253232,574.2187250947796,585.3633981161058,562.3205350907026,573.1546150160206,552
449,742.1595631255472,685.4825366677212,680.2305803572674,657.6969521580831,682.5239874463805,692.8342867976315,659.6402290681441,670.2031531381957,675.7935010873213,686.9580171276747,667.2457808555417,687.6541118483935,686.5053981266134,688.680783421339,659.319657414247,664.8729403784282,553
451,599.4161593481131,571.5892999244194,601.3025878509161,554.5473036480366,580.4702699996412,571.3169056707803,571.4700184095574,548.5361991437088,583.6392736257521,584.4180371844236,570.8395101297674,564.6284868761946,576.2771724707748,587.4728550547243,568.4871483324843,578.1612492409231,555
452,795.4000404066563,753.9817867369154,768.5957053130597,750.6149891282118,746.0425768526694,755.028734571676,751.0029019355641,756.6317213624964,760.8354472633731,769.4472802557523,762.9108805826024,777.2177904775658,767.116931084771,745.1496737907169,774.8059429559617,746.797814619773,556
453,586.9406211215281,590.2164738855665,585.515459734004,585.6433783126519,619.5387912205973,630.6314580039617,603.1464178369157,606.0587231081689,604.4803398084373,610.6275099967344,599.531558495482,609.8007966139146,608.9464448498418,620.9293759306777,592.6233169658564,604.584964386922,557
454,450.8601951506382,452.1667794806705,435.66810948830374,426.34645916730886,449.65726921223444,453.980206943931,433.0779706726787,421.5823777647384,462.3856950752705,482.12410160889794,432.1407787286286,430.068085866694,462.30789595228157,474.29082999426186,446.4699786565,458.1401022287114,558
455,561.4107389975256,532.7872265995939,570.9158246725283,539.1578067694917,531.1126238237056,530.2634467721089,542.1210636404898,538.0267482277786,549.3758335873646,542.1538465426439,556.1781843681581,551.613179270823,536.3852080140975,548.3647851240225,546.7201514620788,558.604987798648,559
456,545.0294171196578,544.0201176772634,549.5926420118763,538.3096135422545,557.7203667171051,560.3971372253969,552.4538164338949,543.2892202451741,556.4635068759553,560.9967555619298,555.0146398631862,555.2316928295825,563.7216565623694,567.940173499299,560.1383765096169,562.5784789091903,560
457,535.5862542136077,484.70496568219335,453.17976161152785,396.41760771095835,440.78686455523456,434.87144875841756,420.6378263110966,406.22464865671367,441.65805471708717,426.81410486383834,413.5135549367198,421.62317336305296,442.8068828037106,449.39104423822005,425.81342625129776,426.6187791504881,561
459,560.8276883427122,519.629267199765,505.1030390851627,462.0059160801333,526.1909609224756,513.6415083292807,506.186558878154,462.36471416457323,537.7381038257267,520.0835479690861,482.31191147966985,477.08447977717873,514.3418365989745,520.6437594722762,495.0804298123373,495.38302600380047,565
460,611.6105386719099,601.2233443419669,621.056808823341,599.9923865470381,643.7531190975316,640.2432646201444,633.6706024192985,627.7715846653125,616.1113336212785,608.7710581714048,618.8670453504724,627.232454762493,634.0664428971149,641.041397110279,624.8892436219992,632.3532723933454,566
461,532.8589284613971,526.7125442320887,505.6476854200096,496.4277269240879,533.5179745921371,543.6375439796332,517.5233529881368,522.1781202137329,527.8839317636625,534.5201699435015,511.34155851577424,524.8892190869208,531.0812020840154,542.9654781525765,516.8075082679119,527.3911309272155,569
462,540.6050685628712,518.7109086263833,498.047868009693,462.77468639022027,493.08284864531373,497.9565542122285,475.4045989984087,473.0677354781201,479.0193712198545,482.41751990862497,475.05569203782784,477.73323078744636,502.99613281742944,514.7462698818478,484.5894188731025,495.73805583125505,570
463,393.1524996654538,299.74744868807784,404.9079541867521,311.7303776881619,343.5509483220139,295.18942473771864,355.1018706355623,306.17825404852977,321.2975148096016,310.51842775898837,333.2804451845479,321.19046649079553,348.2117074168274,354.08233078622044,360.19464060381273,366.0652602004365,571
464,638.0294771806832,621.2597394454815,636.0361037495728,610.3270317040443,632.2836458235711,629.6140211377218,620.7811053321966,611.4967463255094,637.518038859575,647.8848067271831,628.7837028183718,627.6437057099639,622.4565998881443,632.6880252983856,610.1710963824479,620.0754302450348,573
465,293.82248683757217,282.8551911074302,233.01660934273355,223.78018937485,266.5329440998202,272.55693295003704,219.68317784316116,218.28688895578193,243.28192407634103,248.13703008943565,241.87595964318882,230.42373951795128,286.35455321534954,298.33748523882394,261.4121486028783,273.39507967381184,574
466,677.2357065673672,562.741245252072,621.4988948309903,493.3909188907467,553.4113490030181,548.4587702515931,542.7249343720202,511.6043892982672,558.5912538026256,542.8821536019383,515.6110464448057,521.1838444427826,561.5367482564029,541.4094065502951,551.5319464319405,520.4232718175309,575
467,390.70927489125773,384.2434108535639,369.4187490302821,364.6837143611527,360.9478968633472,346.254157983948,356.7124324481594,340.5715772861853,400.27590858221856,412.25883885880324,383.02599474914194,351.11845836919036,403.0167381636276,414.99967152483276,398.89852973317284,410.88146738879004,576
468,599.4922200009861,546.9275945350064,499.36270661813285,490.11520495406495,511.8591823469021,516.3082259016777,498.629457145594,499.03550655341445,515.797547207872,517.0478467356893,506.22436800437094,513.5279312987358,513.8245224084943,517.815261176662,501.1145300801393,500.86840378058616,577
469,461.28496546712046,437.4549374288312,423.74049313431124,378.76162382120316,413.7981557845734,414.36051702372157,390.3119182599631,374.07814589656573,424.4481761279345,422.8976692425469,399.24781611422924,387.9846146971079,423.3728995115563,435.0213349508482,407.51504187062807,418.2103582450106,578
470,504.1331235508886,482.27260937754477,502.7026298777341,475.6266233563506,479.0354640986476,470.70649493118435,483.0066985799839,470.22341689956926,496.0919182608034,488.16304584659457,495.35167405879827,488.43401424981585,479.84940191183745,491.778889199493,483.9390952589032,495.68411050408713,579
471,492.77933842273035,468.57953837117003,435.45480523544035,390.1586452162474,428.4246419596736,429.3938829165201,399.77584742922375,366.379420437455,435.01131035294344,427.3676513922439,409.13125604086366,384.9951778081971,430.14227889864696,442.1243209352073,409.3944259960396,420.92571985720036,580
472,679.8253743160105,659.3586282741646,631.7705741472406,629.3584626561119,650.6878638011647,659.7630679779772,635.3845901165431,646.236419582023,648.0364914414416,658.0059058750961,637.9799307389285,659.3157886033117,647.7540004747385,652.9879609787653,632.6347719446236,637.8152510581917,581
473,487.98299525337427,471.4810891647163,473.37911509845225,445.20320526206325,470.6485610775469,456.823176788164,456.088205079293,413.44580628451365,490.4636068820933,461.21524580883886,464.6066925591538,428.04385276608656,494.03453898917303,505.9161475308484,482.38802980677883,494.05199004583983,582
474,480.32346318752275,492.27541761010974,439.39146359850963,437.5456409674991,488.2304281536493,495.40647658365884,450.04776008491564,438.70972828230583,470.2311263519561,481.8870710424902,455.12554274409075,451.41369875024924,508.61315685496044,520.5960900860141,473.79533388603187,485.77826306040066,583
475,692.862009033995,637.263013745971,656.6135891430213,601.1089365518521,633.27687609769,645.2598054587265,600.4438813596558,612.4268107739964,633.0136753404058,644.9969368821951,612.0622404121104,631.0662518587698,624.9417803553085,634.4021621422997,593.3613199102358,602.4673190343095,584
476,677.4235901366336,665.7235573013004,689.4065189133711,677.1444107406646,684.2076783139951,688.6956809054816,687.216993716696,694.3340157017551,678.5190320227125,689.9626285627747,689.054385161601,700.4683120121736,701.8831957803276,676.9287798624259,701.1769950447994,682.7478177472026,585
477,276.6146259087231,275.3435497150641,279.2833282458011,275.9035505410717,265.2384500640518,273.7902814236955,263.2356328846171,270.9432745490085,266.93967102865054,269.6345222933306,275.7060980947228,279.9216072311632,287.05283852200495,299.0357720659837,286.73616137505235,298.71908848497,586
478,505.0011719524657,485.08963928029715,500.17502053793777,478.0543048993037,487.35716800876037,493.12410660602524,488.61694590649046,491.92798282948024,491.5329625223576,495.4394379712145,492.0332710140889,498.1011720375293,483.37613715709404,495.04563050721066,484.6710160976537,495.69051613688106,587
479,457.7129159728789,439.55854533984683,466.27775088602334,439.93987420112114,471.649746539806,475.2984411074583,477.19370541261304,471.7347308038315,458.06360302710783,468.4925876887541,460.00968873607394,464.8387737980831,460.6439063692095,469.7194651772304,467.01029924153477,474.3935146997593,589
480,326.3028251778234,294.53392962154606,337.1227930263863,304.09594472409634,327.243811285809,304.43694989285,327.4377341018373,311.93621101031147,309.81237623202003,302.2587309133571,320.97682939772085,314.32409931251635,350.46370061538994,362.36354000855454,360.49145778180457,372.4743869560803,590
481,580.8312708787605,539.586564977845,592.1993245803001,540.9886083054766,571.8594721489715,555.841414453408,566.2610305303372,537.672091066906,559.0942091993318,559.0738660072509,561.5921293069991,552.3939000869732,566.7427373286994,577.6782392478532,560.2822773233079,570.9276011329591,591
482,572.8842292352366,514.8524389723187,539.4706894538135,483.8433430607297,528.9006492081714,526.4726401599852,502.77912716285493,489.0151660647106,534.3557103527771,544.8097617127736,503.7070910649597,506.1851321375303,519.8711808986757,530.5331410267707,494.54945350664536,503.67792441647146,592
483,684.9281255001358,630.9375616979639,639.5996315146128,591.2797742152111,652.2191701057219,639.6444082153879,643.0738258717528,604.0953424399826,649.7700150046153,652.4468331466319,613.7797065556166,616.4352570624784,644.2148713718897,640.7073943429912,636.3328454907169,622.8569544752903,593
484,548.498184739516,494.78152287204324,502.70793164983365,455.4317868398921,500.8923665734838,487.02169138211576,487.51959361893506,458.15652502784667,511.91863113566137,519.7954682859504,476.9742059306306,475.3434506983373,491.96389473787366,495.78459548637346,480.080916730604,477.7884575522912,594
487,449.4268836171585,427.77751049974415,404.8855520753292,391.97500607501706,386.14104376460654,389.2616110820915,389.71548828016057,387.21930237723075,394.8598808239637,394.64561110898677,410.906200553024,403.46831479076997,389.2835159233221,401.2664448303095,394.5754460617916,406.4038166906414,598
488,624.8398752948069,614.5111217706924,600.6383863901374,579.3986903439238,610.1582178478197,618.427246275735,589.8261426323711,594.2724960273057,618.8780010453928,629.2823945840232,597.7229629076523,604.5287936180704,604.6176355051361,616.6005675483956,585.7889125602079,597.7718393717824,599
489,492.90106518563294,495.5167319568625,475.5228592360566,472.19462596008447,483.44373732153446,486.35914144282833,474.9749476174842,457.1119975446909,497.4377279251794,503.5566341068098,487.32410241670385,475.3556873757873,490.0976855634754,502.0806182699067,483.13890774157863,495.12183655465,602
492,692.574864669618,656.1591032265403,616.6566430702991,615.672724556859,643.5279919893991,654.547662141595,627.6401170265494,630.5722659543504,656.6080673538031,667.1865435457252,630.2620066873925,642.2254387788923,642.6548094897954,642.7173673053488,628.1905178656874,621.63493391759,605
493,471.7062286147525,437.28573764070285,475.47975793434995,423.65854779305477,475.84672769160437,483.1929823112427,453.11897888351893,452.9911532817654,454.64929828690725,461.12177338801297,440.98375176374,453.2701963921307,467.8517254357809,471.9233977197343,442.7065203673241,445.4389212271919,606
494,614.6117542016895,535.0031331894207,593.1979137066538,537.498561875624,556.3134609896015,537.8253148270104,566.361666252409,539.3584329720805,553.2317130178702,564.2572513702492,556.7596005081318,556.0345158635989,544.8926300190453,546.8712862452065,554.9142868076731,554.6617253202021,607
495,726.3013386730593,701.0530304487403,728.6972994027161,692.245175472258,706.3057069451295,709.1499682487478,708.8236681851839,700.9837477257602,716.2147104456645,728.1821350364557,712.1989165049529,716.5894356019385,703.0577740064041,702.5830518959496,707.458688031866,701.4721074327828,610
496,349.17877776160844,352.8284116280357,350.63461391636685,350.5140898996116,320.9308111496751,302.1887654113894,330.15129308647505,298.45495568097516,317.72019528904946,306.65333805769984,313.5436142501221,319.35240618948706,393.6470780483813,405.6300081116259,402.2099452242266,414.19288472674657,611
497,532.6554136541577,515.0156910415759,440.4746760925436,394.57021460735706,406.79158641277047,412.918242778412,384.43770725686016,379.9299715432814,411.2845980901422,412.23159318955504,399.55675424425476,398.42895795751497,446.57512079897265,457.2748923450216,425.8189082938195,431.80830093915023,612
498,418.934037994319,418.7279906040838,428.80718831671305,426.0741376570266,417.7501024639937,414.8425975865699,423.20529679260596,416.78667280165695,427.0266688987538,422.42406143527904,433.9697278283763,430.40641010666513,462.10410990838295,474.0870426447384,463.1836650651184,475.16661467200515,614
499,601.3263805430704,592.2720277753498,551.01117972753,511.95986367504867,575.0022662083016,576.6851485159766,541.617257069654,529.709040606891,580.7274212522855,573.0159125386643,527.8383483701217,531.8634751779599,571.7712434574689,583.4282576861249,536.3581420395378,546.93175332997,615
500,527.9187839596411,510.90874663581343,509.1113517506321,486.3939903568854,518.0431463614817,511.30192782904356,502.99179111304466,487.40799633459585,529.6598172541496,540.8660695031044,505.8139308701825,501.53174526006745,521.5545097730775,533.1285461442258,505.0029465881609,515.8710063361656,616
501,509.97124754628356,498.27944933963147,480.5399931834759,462.3181685983049,491.79970782442274,487.5050357719165,471.64660102230124,459.80916500546743,500.03187447245347,492.4737191354362,481.840838502763,476.59362163702866,501.7215120255909,513.7044434181068,479.97401106779506,491.5280647525537,617
503,581.8487657134272,520.4744757345715,515.9348766555169,482.6243884633822,505.35380535329745,504.38840291978255,503.67063971511493,489.2536195113979,521.6720135701725,517.1363238837592,500.49470964026966,505.6696935484202,494.1286794026889,502.9509108512482,492.66358261905384,498.2925376628131,619
504,566.12554176391,504.4763389963521,532.1032745326416,471.90572293039963,529.9693205779795,517.59330392887,504.3631715741758,472.25122155870247,523.5114907472602,534.1474214461466,493.64988077813706,485.611730947576,526.9167194282751,534.4881179950647,502.9537988257478,507.653404175122,620
505,576.953694099233,531.4805828198472,566.638559216545,525.3822918032766,548.4999193655893,533.1263007332767,552.1945133504313,528.2576171107953,550.9076774858836,547.5622259240038,545.8956085870202,545.0815020764884,537.3823304673439,546.0516569185256,541.3278205424689,548.4772372389101,621
506,718.9420123827066,590.564263863174,621.6585709714103,565.7530362536752,624.3047758807018,625.2601231777502,602.3366617616999,593.1718696367802,610.1285760059761,618.3922945706074,585.5830713529157,595.7103491125207,621.9776774172452,615.7414158910292,598.6324289510864,587.8007781431473,622
507,521.2606681638713,521.2123626526749,476.95405656696767,450.9306033458026,487.8983489511857,488.039642210732,462.5434999657952,437.88736534806435,495.7956587819233,493.97822450976,469.2420670328077,453.2813254562209,499.6795517868828,511.55103997719556,476.99854271414995,487.3218615433994,623
508,513.3080657645908,500.19867501970725,505.6506139695831,484.6187224422208,516.9402931131859,508.53560035890894,506.3736087886231,482.0830738646255,519.0828516591076,530.1559979219954,504.086057551095,494.06119888286986,518.7456278690777,530.7285559855068,509.6136935924921,521.1665156577366,624
509,611.2595288359867,574.8423263147841,590.9500510752724,544.6453440075202,575.2529382128718,572.6162604042588,565.0635346475622,538.9711165423804,590.7281420047831,591.8812264999495,564.2311621797838,556.8945712367134,565.9648287018348,577.7186217326722,556.4879018414597,566.0340840450681,625
510,373.538638202831,360.3946926391779,343.8839797850761,331.39572872055,338.0681640626367,337.8017480431843,327.4951007870445,323.47589663758816,346.614691785442,346.656990778344,348.95584331297243,339.8019890398079,382.0554424404887,394.0383744434513,376.4250407804947,388.40804562811553,626
512,493.0632283377402,478.44019274893043,467.3563665311984,453.5945121751248,455.9125810147122,459.67935990975377,457.8863086142009,453.75315082423384,470.6772148152108,468.7915993695346,468.1258890568663,470.4921031120575,468.2525142913751,466.30918310970713,472.0035708746574,464.4430096740776,629
513,682.8557568420075,620.7491434011232,656.9660780800816,606.1088118518842,624.545739599754,628.7464559199259,617.2663908254173,612.623848482333,634.3240399749619,643.9028991161116,620.992026268982,626.7747437458506,612.6620061437272,624.0946709425899,605.6197916819979,615.8340983170723,630
514,467.6722398883941,415.0968197785717,406.9637819846933,348.6252950148692,370.9268529463208,356.4721590428053,356.63240882596494,320.4078740690662,378.1741908395003,359.2157089502037,368.18237235086536,342.0748803612826,381.31026906420504,389.6526474986083,368.66202763807615,375.3272823134166,631
515,661.6661594158894,622.6014125649318,644.84136541545,619.3075507407448,617.2083564285581,617.474011624719,627.9608231744295,626.7046946510973,633.9930996089947,633.243493518903,637.1386235883815,643.7155661530217,607.8105357453271,611.7969469416021,618.8720166493241,621.7672848894241,632
516,422.00556408457084,433.9884957404608,373.8569007477121,385.83983076641636,426.7141689023079,438.69709897118906,387.0356005776221,394.81614240327553,406.70697780656445,418.68903371015335,372.42786074296015,393.29494786068545,479.067565056569,491.0504968981709,450.4087095970315,462.39164029114744,633
517,768.2024548532218,769.0969084033646,779.8624530682471,780.3303146188304,799.800977612456,798.4791317452263,810.0942288010154,786.9418170181858,787.7604935018653,795.3616530706848,798.3478622001485,803.8697928135796,851.8457546222271,789.3733368305005,863.1177108037058,792.3957148935224,634
518,512.5450929055206,505.0829370266514,467.4724435686968,456.92881918727824,467.0152968261394,461.69416847855524,469.90490331519163,440.5792960816511,464.7614085347718,461.0922256876134,472.6438112636716,458.03026311288346,473.69000228347466,485.6729347710066,474.8761862423809,486.85911685747357,635
519,481.60093703612404,431.0496061530718,477.20168684119017,421.9699255253855,460.96089148021537,471.06244115629386,443.6558633178718,450.00958866822884,446.72273285269046,457.19245308239897,440.31841240342953,450.3312682502786,449.43862499137845,460.2905910214504,431.7182772081095,441.92162329474684,636
520,479.48284108324134,428.7478690203428,428.7303004425885,419.3486000692677,414.75542205002046,417.33514880642656,420.4952385966843,416.3125480410483,431.2034821159267,432.474977559572,428.2922845041054,434.15806167490064,406.8049284191478,416.033749119962,413.4164020980957,420.3188308781913,637
521,540.3291509570768,539.2688980833309,519.1398381265132,513.9068332456795,517.9797787015775,521.6528445168851,515.1879475643264,508.2180050864562,527.4878740444431,529.5253701776235,531.011369811505,524.0173605986528,524.9159389493474,536.898871687728,522.850278106939,534.8332066347759,638
522,806.9692604696731,818.6972040069124,817.252858608095,825.8230945119209,838.2176282698907,842.4150340458312,841.0943091477623,843.3876978802148,833.4783463213901,845.4612739742796,840.7746955231734,851.6984985801199,930.1539153083309,830.9859189010094,937.2449407154025,832.8729537195478,639
523,658.6631272619862,618.1485022550277,669.448107803935,625.2814275699631,629.9574751162584,631.6311331835716,632.4293934541294,628.9780996420827,636.6183778918847,644.9949093236487,643.6508469833921,648.6936517313569,618.5590858298775,628.3633907362616,620.7959751065165,628.8149493847719,640
524,618.0894709017876,569.2659250012108,620.8028410536006,563.7625795486495,587.3721096125053,588.7945687861142,586.5341069945986,583.0532863826924,588.4061349474445,586.3782957420332,583.400098898206,585.0125166026183,576.539365384236,585.8359901991697,575.5593948181004,583.7858835835799,641
526,472.22323858073673,425.7964072788806,460.7288439477243,404.23702306238454,419.4140377496268,417.49206038171707,411.1394286795109,398.787402595045,423.24416612821176,425.55994424120547,423.9746824469322,412.8726271871143,430.50779360334127,441.78899661421843,422.4919344395697,432.1678810044022,643
527,727.0835455159878,734.8854967898534,726.8753461779091,729.4700349868532,763.717213350221,771.3659968759329,754.5257466049968,759.5278355865302,750.2012576377734,761.8345164027784,747.6231555086056,759.4273610419301,777.9885023047914,759.6845211144097,770.5212139677526,747.9342066246182,644
528,531.2238667861737,519.8767257143926,541.9678090427075,527.2202327174588,535.0658741878415,531.2414647767928,533.8407446501714,519.2667004120414,536.327020312505,517.8744174361825,528.3566061515751,533.6366188423891,546.2594900031708,556.9269267626375,541.7371898779729,550.9060107272924,645
529,341.85832876055,338.9282095540925,329.6488172520722,324.8112699340149,314.9341953746857,314.219597685762,315.9882911392166,314.24101420254794,339.1423148268479,326.2579542318544,343.31184646127133,329.3994765266287,355.66188218951675,367.64481304447,355.553891783456,367.5368131042347,647
530,541.8444510631319,513.2117702882531,486.4088378353734,474.2028147711335,498.17960915810147,497.7001645423605,490.61827207980696,485.8208288887275,509.60013875140686,507.7643562808057,492.1624547177185,500.91846944504,490.9054238129312,500.1254954614196,483.9505743029604,489.9397311796444,648
531,400.31325725448863,369.85228345877255,393.37818569848093,349.8628782144368,387.72257570602187,382.6673149496666,370.4167267683633,352.8203166143864,386.1954604725558,398.1784027477255,366.8326981612091,361.219045813428,390.9661112619501,401.1691523109709,382.7524074996746,392.15766316266087,649
532,582.5685036365024,549.4316178056426,487.0487134701632,444.2248615070872,481.6197263781223,474.02711045922644,455.37474864856114,443.6180815567121,487.7208092465402,479.63949124197427,463.40299606618856,457.7754725061535,482.5799578610794,494.5628901202477,457.9320078200393,469.9149371154323,651
534,490.21265804287896,470.17230119115214,401.2893948704546,381.18071479846316,397.73651808292846,401.6996558747063,374.73630390599294,367.2779652971288,397.8318864056579,396.5879585036948,394.495650722257,381.8339817846057,427.42538763057206,439.40832071977627,413.8277550620165,425.8106872297734,654
535,464.6513011340579,475.9846084577288,460.0515848869859,468.6175387853469,485.7050917280603,490.42411050605847,483.77364845435596,476.47561212534094,484.5340005702445,493.50482637817294,486.79647044115575,484.80993244110397,491.54501774738804,503.52794974614613,488.32373367586223,500.2040152296895,655
536,679.0381199593495,594.982930727448,566.0300998579614,550.9951398936762,604.3839650833681,607.3299658740968,588.9002154168642,580.3471366383993,606.1295638304247,616.8604377817727,570.9656182156635,580.9524653691877,641.2000941662285,596.8182005293755,622.2110151222751,572.3278190721355,656
537,661.0160432328898,522.8460903794438,574.1247620965745,508.28439071804235,537.4593995833083,540.8835552164403,540.6100776672532,527.7828172506288,537.7307635850018,543.6357785270122,527.2394782530677,538.2417138934328,550.2850316543382,529.1786052883311,550.3180819424049,522.6662604744153,657
538,713.7007125558873,688.7175638766353,704.5578691703392,663.5668687745703,697.5704516974107,689.2370054367083,698.1883594275337,667.7846867661833,699.9809638230685,688.5521738365705,687.677475340399,681.1698325949758,694.623799830444,689.581630115722,696.2387709555726,683.8941170239196,658
