,ID,sigma_0_short,sigma_0_long,Q_0,epsilon_short,epsilon_long
623,752.0,4.35219184328885,1.2862370337461766,7.262401862005804,0.2388200976091796,0.1805583026058074
624,753.0,0.679552218965307,0.6917979680305976,5.291643275251958,2.202084913962878e-08,0.04539864812565975
625,754.0,1.615685659464661,1.4261583237319226,7.057648556855373,0.07751054422982086,0.07803516569187137
626,755.0,1.2721671754800328,1.1980650800885195,5.2562306284066835,1.9199926950109465e-08,0.13944542597718895
628,757.0,2.344828493909413,1.6269211453136994,7.5405504548979465,0.03225455350176335,0.06425286559863616
629,758.0,2.34973661945512,1.7591915570889787,7.917971624009188,0.13183416910043044,0.1372920588994981
630,760.0,1.6733065316202937,1.3976802438152391,6.854194308664061,0.2297240747228477,0.11164132497054677
632,763.0,1.3762539178811493,1.269094248474081,6.030285733415793,0.03828574710064377,0.052984220307996814
633,764.0,1.1203423447742091,1.3036532368224594,5.599973486623902,1.749937154232859e-08,0.004627577506396336
636,767.0,0.761741857490635,0.8004400814733185,3.0871794836970308,0.07365031268150418,0.19072552042619026
637,768.0,1.347109609148597,0.9591732122573895,7.87955791453804,0.08790602359734107,0.14724862992695878
638,769.0,3.3480207268844486,1.4953655934625214,7.5740326101106366,0.02024578625815759,0.08151649811397974
639,770.0,0.9178230649362458,1.1984029545569632,5.782344929492488,0.18186780133722674,0.22416693091366172
642,773.0,0.49584493540500985,0.2635940355912698,4.900975893288759,0.10145421712524343,2.6087001603443193e-08
643,777.0,2.9553247184844733,1.9186018758525665,8.358792086997079,0.16002244383858302,0.13888481005722655
644,778.0,0.12094375887896172,0.7502613617922983,3.7761462623117907,0.2603402434215638,0.4999999966840779
645,779.0,1.8936786117248925,2.513018300968885,6.6172866127813235,0.057702680194051094,0.16159443314001878
647,781.0,1.4122937468286223,1.2008739071168233,6.615407007076484,0.08629670702248167,0.11992856308198593
648,782.0,2.189725311080904,1.2009126543312632,6.427142998053351,0.004460786515156851,0.10327265022790545
649,783.0,1.0847140554235912,2.7268440561991607,6.105953886384107,0.2343347218825687,0.19297973680438044
650,784.0,4.273345709184483,2.0614662629364293,9.984649216117138,0.06065049240804405,0.04729924936266309
651,785.0,1.126964131823836,1.336550297166869,6.6188662104760425,0.20414435020092278,0.1476552355683706
652,788.0,0.8407620055624562,1.2804114679986691,4.966255757297669,0.010024225784832981,0.08739462624705158
653,789.0,1.112345438317339,2.815032963808962,4.260891544982965,0.14499171252093268,0.1450893396229384
654,790.0,1.270482524614075,1.429074405275391,6.153541783338491,0.08089848451329512,0.11973370357798535
656,792.0,2.195471646279096,1.847649233023268,7.211998151618807,0.16672093635577406,0.13688434378754596
