,ID,sigma_0_short,sigma_0_long,Q_0,eta_short,eta_long,epsilon_short,epsilon_long
451,555.0,1.3885785059454525,1.2579419120400115,2.143252079626733,2.3478548325254205,2.924562493993321,0.058909934354043854,0.15795381279491033
452,556.0,0.8783826095212217,1.5454542158288576,2.95334184639017,2.1551120334639373,3.4851550893268737,0.4283936730683935,0.3160869462221015
453,557.0,0.36034853052152604,0.6332395530545469,3.9995901041738238,0.20308378504821434,0.65788104080554,1.803066656583344e-08,0.13062503042188203
454,558.0,1.0790797348161265,0.9883353518043908,3.7326717643662697,2.25712191859147,2.339865345463152,0.005297910052899241,0.07871745129833797
455,559.0,1.1500199110074132,1.453371272029963,4.565171778800125,0.9450635298932217,0.5395600338806782,0.09690874072772145,0.061321957815268335
456,560.0,0.6769921734469427,0.8242329696884397,4.215111850976573,0.5829937058644193,1.1490398859249364,1.2052703670047673e-08,0.24569450089039913
457,561.0,0.7431407990302606,1.4260531639896552,4.0929657938681885,1.045280937523176,4.999999963565654,1.3185996109650225e-08,0.07210217223427755
459,565.0,0.9242729198295353,0.9776823348661752,3.26222313630967,2.5854420445607382,3.197351817534867,0.09446791686355964,0.09609461105581367
460,566.0,0.7172106762820947,1.0272777447372337,1.7128598398063886,0.7253009971769212,1.476883579778588,0.13385826342015114,0.24474034651312074
461,569.0,1.5104887414208295,1.611920272268311,1.6828688291724574,3.3770170180771193,4.816814070624991,0.017509292058784657,0.08266762375306445
462,570.0,1.3289859220653806,1.1963925801557291,3.1272240172210735,1.98417646954775,3.6358108568063616,0.01949012029699638,0.0859453818964902
463,571.0,1.5842412787486837,1.2270985970118748,1.0000000037665486,4.6065572544110835e-09,5.356277067982435e-09,0.07278099619426195,0.03500968849356327
464,573.0,0.9394118167663393,1.0506502698845777,2.5294977622635955,1.7194109015115886,1.9677206533854759,0.19643825113908042,0.15536966130095034
465,574.0,1.1707142716614325,1.0897342880499998,3.9478458529650244,2.732607696843429,4.999999947905487,0.010557407407942653,1.0722663136343742e-08
466,575.0,1.0384830319839033,1.140985461861233,3.2255039229446067,2.17951004205045,4.999998978569044,0.09686840445810439,0.15936434159307158
467,576.0,1.048643871156254,1.5274425378737542,3.9859136420806442,1.534323534076183,2.837499266519059,0.021851134091483124,0.022593184843533
468,577.0,1.1538682146643588,1.0202456819390966,3.4100329127172735,1.911647803401099,4.300684570378574,0.061199587491893456,0.14244594630603674
469,578.0,1.0072729053958367,1.288681188170721,2.9245109134616407,2.4224122523614815,3.9841993159726687,0.016456844246165486,0.055487003433654265
470,579.0,1.0517194858457712,1.0314076382368147,4.781005357435033,1.114040095663529,1.7093584542513711,0.05694694879259628,0.09622056369353016
471,580.0,0.9326723925895105,1.1416825019899877,2.7299199521399,2.58216696870159,4.238304804506933,0.043814275881543095,0.05543804632528166
472,581.0,0.9374872927508385,1.5892364736356068,2.641738177246866,2.0059693997412102,3.8774830041273805,0.16079891157668602,0.22155235035842247
473,582.0,0.9492767406192039,1.0714189078755472,3.581794283696271,1.104975302350953,2.0132560023842734,0.05630137542464309,0.03474484763644237
474,583.0,0.8886602566790418,0.817260346436057,3.0298638997863745,1.2270992892437884,2.1175897548263527,0.023423719423748258,0.059860256952583575
475,584.0,1.3452748011619695,1.4136539913320514,1.2962989099210347,3.9621798940359674,4.999996334739399,0.0526472229363986,0.173906379274061
476,585.0,0.6141860425612626,0.5685602274839426,2.556626218908367,0.2024737063813611,1.0933938883298159e-07,0.3272810236943483,0.2882256084097853
477,586.0,1.517327324552234,1.6856741546809302,5.491079163780606,2.361078292249555,3.720368449102422,0.00789569477106644,0.03230729485733664
478,587.0,1.501915490935221,1.6238167317507224,3.6496766746280036,2.4972810913586843,3.615105823481989,0.029230867895024243,0.09052190679089263
479,589.0,2.3574685608128414,1.5950749115271154,3.6055891906810436,3.828365826124501,3.8413132417120304,0.013257948481144427,0.09151085133867125
480,590.0,1.1883291501217608,1.248383977819126,1.000000276535632,0.4130397127129433,0.518142712266703,0.02293299675850993,0.04174673835192452
481,591.0,0.986158931159412,1.126711366261411,2.770000526111582,1.2142457219313432,1.2602879582525348,0.08844839028286793,0.13599821710881696
482,592.0,1.1768592647529754,1.33544400753089,2.151629552908246,3.8508237740392515,4.289343204744298,0.10322137373806542,0.07418483206811916
483,593.0,0.9855396399658586,1.2106451481119302,2.8905588376125695,2.5795104248294085,3.6383290139868087,0.15871454268368723,0.202570717484594
484,594.0,0.9405963863108379,1.1151601671702787,3.8713535020085215,2.5474633906473123,3.348893668964346,0.06685676059873193,0.12877945699187035
487,598.0,1.12828715959311,1.3308414068999201,5.453907258942659,0.8143440248250671,3.002879849420045,0.06327108923687151,0.02522854565638836
488,599.0,0.9510031811548536,1.3176251533308385,2.0164645640006538,1.7185472291407777,2.817005454926503,0.12235536565942995,0.04789572026566686
489,602.0,0.8961644008438778,0.896238056682581,4.027541252646015,1.0416774950121614,1.7625529596203753,0.05209471056917211,0.07249256592983576
492,605.0,0.7666714347449064,0.7211596349107152,3.8031969730626645,2.0186012345672473,2.104768301801879,0.1755203072227952,0.24327205374370392
493,606.0,1.2645975708162036,1.21499795659604,2.6353208599475315,4.999999677883037,4.816187329187176,0.07268207394395147,0.10843254667135857
494,607.0,1.4145221068992089,1.1281179297809492,4.890311498806232,2.436912130718733,1.8486103676947636,0.14212182803225704,0.15889359508329967
495,610.0,1.355764362184977,0.8933618668464696,2.459753898116233,2.52139056389548,1.9030274446081294,0.30933853406878953,0.22603083501824398
496,611.0,0.8531422662297226,0.8714628740311292,5.431817729184056,0.06813821519269582,0.7563075185417966,1.132781824836463e-08,0.04197651659769909
497,612.0,1.1071235898829395,1.5710333716233478,3.3319113867754204,1.2061497274415542,4.999999827874727,1.101146438113479e-08,0.09691874425123045
498,614.0,1.4643251986867822,1.2981925459944585,2.770866262512465,0.7233255617599872,1.0902234905861479,0.03038099163530397,0.04682482329967351
499,615.0,1.6329364966974569,0.9586171922679666,1.0000019908429574,2.2660762277433975,3.648053514777043,0.06907020358186153,0.12621051524147064
500,616.0,0.6704109227862471,0.8415525895540134,4.133961297329854,1.114119674121876,1.5466597847105277,0.05303798876331906,0.08427597077266946
501,617.0,1.1921705885670117,1.147607488885732,3.2463303482594017,2.292066212333601,3.2056201581688426,0.036481572120517565,0.06426020124746366
503,619.0,0.8336856918198257,1.1786920629818105,4.0737711732499085,1.8688742384736428,3.307176613562233,0.09243900534279537,0.10051235806020486
504,620.0,1.3100937126887169,1.5315812566979932,2.2183219554975033,3.6033617142940475,4.749540537148041,0.035693841248748026,0.10188273568668402
505,621.0,1.1827798321327174,0.9351177860369081,4.471930923876737,1.824749740832493,1.8055160074318277,0.13056669700791054,0.08344583669209737
506,622.0,1.509675245554249,1.2487814300417999,1.5355506887480543,4.595672750746342,4.999995905922108,0.1717126707106179,0.17315594015749397
507,623.0,1.1135532192730864,1.2275896430028956,2.3744828846717287,1.9875664223412124,3.757459393479169,0.04427085997000233,0.0784803534376908
508,624.0,1.0319042709074913,0.912437107287818,3.6921942508057266,1.6526034473868902,1.667867719118767,0.0637973542097808,0.08866397214282186
509,625.0,1.1019292333983088,1.0205217401224593,2.879703773349117,2.349444382973298,2.663026001432136,0.11415085049365115,0.09881673076016345
510,626.0,1.0846557755178694,1.4388835941640405,3.9611631003603534,1.4159686796947297,2.9067885623757874,0.024195100523682705,1.020595170284053e-08
512,629.0,1.1342894526674727,1.342749423175082,4.596458231779662,1.5592046570465723,3.3312939041764236,4.1770658541194755e-08,0.17253715877128373
513,630.0,1.3145589395238364,1.5251982984857706,2.1196711822633674,2.8738321945859076,3.6791040505367283,0.17062267414760898,0.15269302885620897
514,631.0,0.9721506693907145,1.4139015730033986,4.058486225679527,1.8236927498071462,4.99999911637345,0.04380079355229832,0.04187720773704294
515,632.0,1.036710372844048,1.3236864600206848,5.009325620560602,0.7635912933765248,2.108954584548426,0.2016095569933201,0.1956989879631953
516,633.0,0.9324483597589335,0.8822928908405042,2.818198834770492,0.8648359152309661,1.8253152032857325,1.11695570583663e-08,1.3925146206552545e-08
517,634.0,0.7593680959892587,0.6831924549584181,3.706606412017885,0.9822150307055556,0.9093299985058467,0.398414089884409,0.4796053717499661
518,635.0,0.668571985778639,0.9874066428853585,5.060061027187668,0.267242239896212,1.8472742331049843,0.05811181912211661,0.048845469437556965
519,636.0,1.415312049436054,1.7894337211717277,2.7252380761021677,4.999998430560073,4.857489238091691,0.05464537215954891,0.07055713268957244
520,637.0,0.9681317174630437,0.950434885087835,5.443468825136727,2.2657630315813324,2.627116541655252,0.06703085572406997,0.12302201455661932
521,638.0,0.9635653596692887,1.262524520171939,3.674259869909925,1.0515016873883185,2.2458782004507016,0.08044127919480784,0.046008904224671736
522,639.0,0.6149950297118401,0.774813411106435,2.4615332307556423,0.7884124280880497,0.9656871438500249,0.48895762501707274,0.49999999907281406
523,640.0,1.336277128620051,0.9866067408089945,3.1866401634698533,1.1770103695188527,0.8931645281738392,0.189338164564771,0.15424341631191926
524,641.0,1.7569922370584494,1.7783672544414584,2.357739338318148,3.9031381056428827,3.879190595730569,0.09580083568623995,0.12287058823135506
526,643.0,1.3245685462517502,1.3327714163649054,3.230888239504034,2.775919700161085,3.613623194663595,0.03770271017646622,0.06023046512428551
527,644.0,0.1708702153270828,0.8662495773949882,3.5189949417034287,0.14241581649708349,1.24549004085703,0.060204913200556355,0.3571904527457096
528,645.0,0.8895364418203712,0.8152668788942532,3.925826752908986,0.6423027131291261,0.3592098364613853,0.05007071792390616,0.1522625094095542
529,647.0,0.9356681696134458,1.1766096408903355,4.804512240653426,1.325482620001174,2.282368399118211,0.012884072554930815,0.014810017440454055
530,648.0,0.7026159847033038,1.0142530085364352,4.39446532588773,1.0677972873845212,2.583097642417412,0.06532210318351703,0.09456995729036316
531,649.0,1.6356434170326528,1.2540953720328258,2.8635702947446715,4.633918909052661,4.087648788106682,0.070440597850711,0.002742376924903217
532,651.0,1.3430836449174939,1.31096815659533,1.9692916064983654,1.6803718409965762,4.472611302692831,0.07347317858337185,0.04009777267136917
534,654.0,1.2989671873028883,1.4187645415513375,2.967061545513004,1.5577932814195103,4.279520876270673,0.014147163368339955,0.04895635927236355
535,655.0,0.752367963719225,0.540697357266627,4.824502761917226,0.820204360826698,0.7000416621529136,0.03581049729115663,0.06196954350753135
536,656.0,0.8698212849813487,0.7924755698582169,2.9582160793359487,3.4362221370917307,3.43827211510466,0.10443104164716939,0.29651386220454595
537,657.0,1.4188325122071115,1.2103035896402543,2.937081269759289,4.422547153918512,4.999999639990514,0.20216697828541985,0.12335906223571944
538,658.0,0.8085546875594456,0.9991186333352207,3.4617958315639,0.9146180670923681,2.1556242581762404,0.16139446540828856,0.29695191709804647
539,659.0,1.1140980681118684,1.5775858452767304,4.214317881473658,1.3328027631680226,3.3001441437672296,0.015370883260389805,0.032110486830014766
541,661.0,0.733245014143711,0.5755442598053861,4.009685083833236,0.17438470701707637,0.6970647493562703,0.26778243757304787,0.28910699575350224
542,662.0,0.8817824126884741,1.089039157708403,4.276965834931606,0.8200111867217856,1.1878821222441593,0.07477713953835773,0.14200510706621058
543,663.0,1.0330473296191331,0.877051248625475,4.674280209483897,0.20945072449777688,3.654479626363467e-08,0.06489319640795665,0.14719698791213154
544,664.0,0.7556595647609071,0.9796827036490985,3.3784483946727777,1.6738326217481738,3.0609563212605244,0.049166251856280256,0.2392282867836204
545,665.0,1.0205097655233375,0.9202767016583459,5.64151184084904,1.603007140226483,1.7094996405688658,0.11644790712026597,0.2036408440777851
548,668.0,1.1476029114600523,0.9355325021401595,2.8541558118066543,0.7770238976017433,0.7126429011056888,0.15229895556086806,0.19825165540185197
549,669.0,1.2391581713855726,1.0324246533103991,2.2101205974858282,2.3331088304505405,4.598733879521141,0.042190978570668294,0.16889624792858635
550,670.0,0.4626622826569864,0.5829928476109038,1.0000000084526552,9.512819882156327e-09,2.181918001759747e-08,0.025132930508983437,0.031104990594269775
552,673.0,1.2346940745799628,0.6823020762351186,5.832697762501701,1.5926106235467545,1.426492654386266,0.024078022318312756,0.12071369747018396
553,674.0,0.21843542502947125,0.03250685392829278,7.748414182451202,0.06378691302851977,0.004509691146964101,0.45489682628495726,0.00012126657390808744
554,675.0,1.6614525226488512,1.3455127075452653,2.9564985840747755,2.3357395306557558e-07,1.5024992510743924,0.011228507743256759,0.020217020208352133
555,676.0,1.3824677117612028,1.7252497832603793,4.259529954294077,1.9490298278581246,4.9999995453913115,0.04070691631978446,0.1810762017917105
556,677.0,0.8568954417185795,1.0345770951675635,2.486976225253755,1.4574025119646437,2.8542050770485954,0.013986415828900194,0.033241247227551694
558,681.0,0.9913027796728087,1.478269578937215,5.531287102502387,1.0004145717940838,2.868087471886671,0.010998510426181461,0.0314509247284608
559,682.0,1.6385379273991396,1.4978486290879307,2.9512296370564948,3.797540323827834,4.999999511171252,0.25847711840116583,0.22885908123595908
560,683.0,0.8886984097598124,1.3224790079073532,3.7289072788365716,1.9644544979673175,3.5743211104035257,0.08031190256725079,0.2104809902301718
562,685.0,0.9115238239889399,1.0069150130718507,1.000004989064892,2.3849583738675477,3.045873799059276,0.17754728813469514,0.1733957306117861
564,687.0,1.2948897181345507,1.6233367606235287,2.5477213490784645,3.5308137636843395,4.9003408247563485,0.05835865741604429,0.02343990618389917
566,689.0,1.1871902288738154,0.8627673048660627,4.367773167589227,0.42602582152460633,0.39089324936212755,0.013257412528008963,1.928738724060036e-08
567,690.0,1.0891966726435796,1.3090671445591417,1.9738568861275516,3.415599085158799,4.219554060158398,0.23292914969610568,0.299504245061061
568,691.0,1.136994180005058,1.1155038722192838,4.101626859814073,3.288521710793128,3.4566016097176417,0.014549632744094836,0.01785863152825575
570,693.0,0.9029950695658574,1.3301163299263072,2.7178539761485387,1.1465503803951722,4.999999956709249,0.011207147485120274,0.05940655137056279
572,695.0,1.2145940443796557,1.1018609036834106,1.9321488131122513,2.001154854425054,2.967749697759701,0.02126683564034079,0.03956116130117425
574,698.0,1.2225590787424183,1.3968431961095218,4.325831264400454,1.363443530326951e-08,3.3577126333909457,1.3394741359369163e-08,0.08381316369371458
576,700.0,1.22369467676109,1.2517948841416469,2.004116752435599,0.9305485469418305,2.409799250914945,0.014173745751239418,0.032125754955201584
578,702.0,0.9792999782196591,0.9881184639516334,3.1602724214255518,1.3684187037497841,2.012283152728735,0.18964424814576183,0.19087138139512075
579,703.0,1.0688772378873312,0.9789154206742694,4.92024036376676,2.006803746630137,1.7873105407866936,0.24060822285144595,0.2665853947666412
581,706.0,0.6038108509683675,0.9600647808355278,4.015643915873797,0.7808747193709928,1.760308783980458,0.03541521242723603,0.11059301572467548
582,707.0,1.0558757086484183,0.7101831496566211,3.227869848939221,1.5818500193714747e-06,7.815677756600702e-08,0.3215375712098279,0.448532948770218
583,708.0,1.212179153679607,1.1652758616126566,2.5075924880386835,1.7701452953663481,2.075711400143058,1.2855132887321053e-08,0.00530725208420471
584,709.0,0.9642394383497541,1.0737131317655215,2.0005874303612363,3.198922859672052,4.999999394397256,0.1796216052384782,0.18557631722245108
585,710.0,0.8770206283413448,1.287799549582609,3.2239432948354216,0.934202461651238,3.7004757939780473,0.043946438345319944,0.16817001838451176
586,711.0,0.9563529592997884,0.9558144059651682,4.6897577607638645,1.8478488995145492,2.5130293075386305,0.035245935286979425,0.03791079178560813
587,712.0,0.954328157948396,0.8322373331970023,4.178731023589986,3.9462815222186545,3.8463453353653634,0.19786458025875558,0.20224592682672682
588,713.0,1.282296429011232,1.4080222098324178,1.0000000374322766,2.9815326885036706e-08,0.3313909612293599,0.05699909786922956,0.027406519167252022
589,715.0,1.5332352831903326,1.159091988771946,4.423481735318154,0.620161174754623,0.9444777084582284,0.12260354156634085,0.13568792790944756
590,716.0,1.2387655691649802,1.1610181537611022,2.781807991631003,2.076574836497795,4.288460585818775,0.041929013431858654,0.05491719083548353
591,717.0,1.7835718818269268,0.9294980796130399,6.921734229565226,0.48018778319117644,1.0090647320996184,0.03031455898182614,0.07888304293745156
592,718.0,0.6990367319236808,0.8582415096041167,2.3073264070144135,1.9590821147260251,2.452581280024093,0.09927673102489297,0.049640106096328275
593,719.0,1.1890699684331232,1.2712529581010434,4.057581846278855,0.6698318796909193,0.9076814142424736,0.051379277947004774,0.05737385363262328
595,721.0,1.0061392195492518,1.0792563156586297,4.436608617293225,1.745810727121918,2.317404965330827,0.08742402225848847,0.14523341157316869
596,723.0,1.1117678982428345,1.134651271909381,2.757540356360195,2.702246794459827,2.7450990608607726,0.1702435540022007,0.075952447225435
597,724.0,0.9411712756675191,1.1068358909664737,3.3009335328547356,2.2138529882242888,3.04040171517,0.11468779301967878,0.14391258467747878
598,726.0,1.0605660182073537,0.9641677985317432,3.09406927270379,1.582263189472195,2.3085662038471213,0.03039026088844322,0.07975175607060032
599,727.0,1.5643081547374122,2.1075029062900237,4.141008993267202,2.6396320225327363,4.999999725232006,0.0797137784650732,0.09820530696778379
600,728.0,0.9194431218271567,1.1395989134778086,3.2569334777416223,1.9274867637187572,2.7867472315195294,0.057367983233067694,0.0903070468686512
601,729.0,0.8694911029729373,0.9852033023997484,5.151869008931803,0.26805497316371923,0.4034764386423053,0.04988289340240406,0.10181156110120375
602,730.0,1.9263393856593276,1.3523402177075625,4.277961233000966,3.5479814522840956,4.999999928157913,1.1230257635703582e-08,0.048908861625986
603,731.0,1.2026266836458117,1.7667614238936897,3.1154362495728574,1.6043149792102291,4.405538760511223,0.021788150155083195,0.05742294838371752
604,732.0,0.6860376605259948,1.2443871738381769,2.8816544320850284,3.109318695514865,4.999999605577225,0.16755185953048254,0.20377174787851168
605,733.0,2.825514568592851,4.883613369217178,5.923536078229518,4.24844785844424,4.999999408139495,0.3449055028812494,0.2638823864717451
606,734.0,1.8721090908627744,0.9983388610401899,3.599090098120978,4.9999977778762705,4.999998509824466,0.05619104231925521,0.1864368971920729
607,735.0,1.204435037169037,1.2237905787478818,5.309713425410364,0.6834639819065926,1.513144073282147,0.008856919136373567,0.10777216374125527
608,736.0,1.0961105344586806,1.250056902390591,2.141239658263373,3.6595983475443825,4.46686221574014,0.02870783942987027,0.07686784395629594
609,737.0,1.026017981574076,0.6016870038346602,4.0799575486426995,1.7253333438839318,1.439672091911675,0.04925330140959851,0.19303656085124035
611,739.0,0.7518271322720909,1.0723978079374894,1.8387075159537225,2.9062510469321063,4.999989910995771,0.24767130276523902,0.06794801565978036
612,741.0,1.0111735139712592,1.263739784147908,5.047362239550638,1.6692673942023784,2.7504029662870937,0.11811602098091832,0.17318616851242483
613,742.0,0.5754280222216468,0.20026584407997772,2.8153756211517473,0.595130405396484,2.2863250173423254e-08,0.3272129158651744,0.39315040759741937
614,743.0,0.8777064462960897,1.3176038851419587,2.7304171761491642,3.330142376407343,4.956195431028727,0.18228370325100057,0.3076219401940879
615,744.0,1.0974548114005238,1.0980489329049588,2.671514349561097,1.9881728235063982,2.66716868471011,0.11863068494107473,0.19164093799603246
616,745.0,1.1596821154039898,1.2947397328382433,1.7665283636985565,3.2829305219070597,4.007675442957329,0.10246801028889589,0.20518909115585798
617,746.0,0.9317453446142699,1.0119870220451608,2.680120977036087,1.9145127111809679,2.440071029522963,0.16094193988629968,0.10033119865528914
618,747.0,1.0704396660190516,0.7529831791888753,3.1160841871464755,1.7444038431689484,1.671355126145731,0.28355330282885677,0.40299105789247147
619,748.0,0.947319443964769,1.037573404143582,2.207916731978939,2.7032004553146636,3.0488543836140876,0.07910702631942026,0.125367809849942
620,749.0,0.17795997533995445,0.28074196514785676,3.0919082062975978,0.03375447623347894,1.2390868270728528e-06,0.12178713274173356,0.2240190163322212
621,750.0,1.0478773030397188,1.4357186059823925,3.76932882672428,3.3309103430227043,4.3398890865249715,0.053711529184929156,0.19869844255737623
622,751.0,1.0037149754522443,1.2078466104571985,1.7268293775260728,2.7627083364569085,4.701934393908934,0.020049158477112295,0.14537984708787302
623,752.0,1.0075412552388034,0.9384549547826,3.24547144867553,1.4827026525016498,3.2897954354675636,0.15484648743285165,0.17574994814493014
624,753.0,0.6970384166927155,0.8473896455737704,2.142345796359025,1.9771131739113041,2.743456981405532,1.8119169853352838e-08,0.07063525655639934
625,754.0,1.085033984092947,1.2479344669233279,3.498272429892905,2.5279775737312455,3.322850909539322,0.07710994184739951,0.08545720150895218
626,755.0,1.3216734342599996,1.149806008024696,3.3716362609593693,1.286158532567328,2.0838651733487805,1.1548496399362526e-08,0.15764186064530966
628,757.0,1.0795866035857093,1.4423381656342182,2.224360608958024,3.5663828503650223,4.658065420391067,0.02224700502174937,0.05933267899619988
629,758.0,1.3222732864245452,1.5990818426110287,3.2604137227235874,3.3081576184373924,4.290135569966416,0.12389380378058168,0.1425049010374313
630,760.0,1.5708588780830919,1.278801629158392,5.302514747046491,1.6507465198490685,1.1449487394486495,0.2396574666799742,0.1177945573026597
632,763.0,1.215124495428259,1.2579511845239797,4.035466205023983,1.4794400057617565,1.8082314905996406,0.039159191882724556,0.05955321779450458
633,764.0,1.0141100679543427,1.3195291488100866,3.709826659655891,1.2643025283256688,2.008095178786145,1.2574857843076682e-08,0.01884615675910248
636,767.0,0.8353878300580991,0.8540697520662159,2.6880850143085246,1.9911684465183886e-08,0.5714284299902618,0.0818298002980155,0.18766625144252455
637,768.0,0.8501349946900063,0.7370772164202039,5.761031415250526,1.209282153764825,1.7507539639802163,0.07447756796737777,0.19082043227983342
638,769.0,1.1491335247463097,1.337508224463145,2.4739225326208314,2.72523644596738,4.9999807453608485,0.016196357555298226,0.08424007720442168
639,770.0,0.891337772535278,1.1962761389064451,5.0623052252146605,0.26497396544517626,1.0456612516574497,0.17148843064433084,0.22225182968768742
642,773.0,0.7041996448209066,0.6257541692553423,3.793866705966821,0.6524527056073984,0.8518934246252612,0.1648155754796464,0.24380016774599392
643,777.0,1.1738263670632274,1.2797567971919162,2.770838420655442,3.326847874811727,4.999999484159199,0.1374083656288191,0.14659810874515083
644,778.0,0.9573873374993095,0.842416790245169,3.1169330549696586,7.688089809467875e-07,0.5656558810558168,0.4999999828521795,0.49999998387876404
645,779.0,1.003297547474246,1.7657694785790334,1.7837972838642964,3.33484938706517,4.959648462879529,0.055304355873199935,0.1885706823086196
647,781.0,1.0081528496771768,0.9149472968305222,2.595202372283046,2.9279167278758367,3.0907095981592376,0.07426853668310256,0.09893950308245142
648,782.0,1.4175873486870771,1.1144736057634277,3.2368303263963374,2.1653806875199235,2.940287312080861,1.0641642219827526e-08,0.104149132721665
649,783.0,1.1084085987954315,2.1419356518333066,2.5580666892025907,2.7104309750251137,3.8114327818987594,0.21623048677519344,0.20598015651112056
650,784.0,1.5616338450734206,1.4851630929777633,4.4963845411563765,2.8610519495570523,4.999999470698078,0.06757510198431264,0.052822701508958354
651,785.0,0.972061287220523,1.2973549810317957,1.4844214220186225,3.623019179810366,4.951829222051483,0.12430494785932394,0.11601890967166872
652,788.0,0.9098677548462698,1.060541910967505,3.0670754513208336,0.950448639870055,2.422174102074743,0.01663146020585744,0.07887046598701017
653,789.0,1.3583781557561694,1.136734412050329,1.2242747216748389,2.4150335785580928,3.0790404076846176,0.15261910876655288,0.143662007524022
654,790.0,1.2150867625905137,1.249685483055734,3.5547778996049826,2.0726387090260032,2.337535856159985,0.07831078691118254,0.1158742506205551
656,792.0,1.1725936892308217,2.0819155983575444,3.1697734840577048,2.630087484967149,4.405338237094323,0.14871883815307987,0.14754226242558263
