,ID,Q_0,gamma_short,gamma_long,beta_short,beta_long,epsilon_short,epsilon_long,eta_short,eta_long
346,436.0,2.419920756866198,2.629739484281557e-07,2.077789879353861,1.3674279214812044,569.6918459749883,0.2964005754563881,0.49999996800004876,3.605623133754951,1.3796614231716497
347,437.0,2.4835549697402186,2.983204711540554e-07,9.398433992716006e-08,1.9128263256448303,1.3630976381330737,1.4132228749558107e-09,0.04817051646725906,3.562357540028264,4.875134178681804
348,438.0,1.462030226395798,4.068222954066731e-08,0.009232152391073232,3.1980248472426975,2.4609184859531448,0.07253731749054618,0.09998675581157969,4.200531318386796,4.999999932841344
349,439.0,3.9925431622846044,5.7886013677667254e-08,2.999999899817468,2.1787150560830297,0.5000000064612421,0.08041242184349183,0.027439132868552787,2.298645894054879,4.99999984499615
350,440.0,2.349565897022135,7.156502116055426e-08,0.0886573997858384,0.7204238417989279,1.4021112344911537,9.925732518370235e-09,0.2998692541325081,4.229508354603784,3.7595286685115745
351,441.0,2.3847379616059903,0.2685944718735521,1.0082827719484578e-06,3.1986164358987104,2.704225461102338,0.04109727635920378,0.06840797991917272,2.3997823168336194,3.770402182442125
352,442.0,1.3759683154758668,4.4325501990823585e-08,0.915915950886993,2.1048215686699705,1.1149135804387043,0.04185597175183734,0.030507123105339717,4.3463905998322785,4.999999894166733
353,443.0,1.4781761773716446,2.4165973597112973e-07,0.5698546136199255,3.5900821781335495,2.382702274432087,0.06176944183846761,0.09564005390957526,2.4019475149900007,3.985022611806402
354,444.0,3.1061891705122315,3.546423211468081e-07,0.08453597392543322,2.106029105974532,2.7904624428748988,0.14392666786087618,0.281450057277009,3.9963042245151223,4.463714972099745
355,445.0,2.928645693929047,2.8683122542231334e-06,2.264596602923793e-06,2.434639625802433,1.6325810652315027,0.028022758189792316,0.09342715278209907,3.2648398479828282,4.526909750198422
356,446.0,1.0007692913192756,4.263822636672751e-08,0.06772432598289475,2.3454456131739563,1.976665460119085,0.10397476689693805,0.07877013281146236,4.158441046011101,4.096048096306441
357,447.0,1.634620003441273,2.1589863567993205e-06,1.7769609741302673e-06,1.4654256850439555,1.3064859898831984,0.4054530919200817,0.41921550971996613,2.224951704474523,2.6787416184373534
358,448.0,1.2842295093136733,1.8565425169784851e-07,1.1145188444991851,2.507602828613945,1.7363172459849752,0.054068686469140224,0.03747070449071003,3.6793968700509208,4.436832347376062
359,449.0,2.2382902912822433,7.300690143352731e-07,5.109396966373254e-07,1.654632263760789,2.5546636371419105,0.1639929148309959,0.4999994099789805,2.724649297278332,2.7248602699628255
360,450.0,3.6318362993237825,1.9182187940788307e-06,1.515530594094836,2.636684938156633,1.6329631967752072,0.06692099527925173,0.1287170633211904,2.401288689417856,2.2835718072073186
361,451.0,1.000000100014125,3.2664316089262564e-08,2.058804790383047,1.1649279583670598,1.409725484037426,0.1453326380027057,0.3092091421893828,3.433297264803413,1.517451004151419
362,453.0,2.4015668034537616,1.0598244074970951e-07,1.1190365891653326e-07,1.4989231107280796,0.6670876686287186,0.1686832310511202,1.0774180109828453e-08,3.688691533316415,4.99999982988976
363,454.0,1.4622537992559983,2.1926459890403495e-07,3.4675623263792424e-07,1.8757191463559275,2.8593129297687856,0.1280014902096406,0.12526896700505938,4.694332331806982,4.999999685252477
364,455.0,4.999992776637687,0.5635747337955552,0.38202025808065426,1.7732745090221673,1.4080320855796187,0.07266985029171079,0.07326604046165434,1.6588496718442765,2.795744263764527
365,457.0,5.000002333609775,1.0958721853222766,1.785326432741894,3.0381282445761797,2.6851807207689595,0.16128042810937263,0.07780817165414167,0.7731104126770992,1.8709082941920663
366,458.0,2.494258235050511,7.597102666128798e-06,1.5822691945299325e-06,1.9747046137729278,1.2335222335021632,0.08169511209574966,0.044284689314102586,3.501405652535735,3.9696513197199215
367,459.0,1.0000119930795945,1.0228039339613936e-06,2.498487715534213e-06,2.2601248916054106,2.404440932526852,0.1266691169767367,0.24572899865959902,4.6795065925123405,4.8100210161886805
368,460.0,3.2749466463718515,3.8836675936274887e-07,0.5407174477178401,2.6907571205970906,3.0445702335986056,0.0527819864142583,0.08917290140425636,2.973101482540344,3.410528468242351
369,462.0,1.000000172137479,1.2192734995898847e-07,4.707423330615893e-08,2.036619889888737,2.432865662516741,0.27302121826986914,0.3144057630909116,4.15403872460405,4.613701371157214
370,463.0,1.000000021199506,2.4404258835590618e-08,3.100943160833819e-08,1.9629597457018393,1.6012125576272878,1.0252394148244475e-08,0.14537642581504612,2.774339695918492,4.105281688891739
371,464.0,1.757124474417397,1.8401496481223495e-07,2.0881639724698032e-07,1.3900568942207483,2.4584872138354323,0.10685978914082074,0.15048455643258152,4.020543396028387,4.999999873845369
372,465.0,1.0000000425046964,2.420506546276244e-08,3.9297592145286075e-06,2.7827273928051612,1.2502412586202878,0.068602590049932,0.05436856656401848,2.905176911951772,4.839655599120974
373,466.0,2.529152371457247,2.7416215611961376e-07,0.01849322442592922,3.4620320219389087,2.4255122096487884,0.14091488697042753,0.1745681236007548,2.1479725399116303,3.4285011423880123
374,467.0,2.3349056032155584,0.22013197185706967,1.6012332071800286e-07,1.0609386167516883,3.652584262496748,0.05567476806333086,0.2150087410043729,4.554676318955081,4.999999715783988
375,468.0,1.0000022784734854,1.5307735657918097e-07,0.1215629253929805,1.4583335644296451,1.562639529322824,0.1242271522492805,0.27049869532025084,2.8401894868378657,2.9418840964131623
376,469.0,1.0000355747654954,2.666920648914544e-06,1.1156634852150225e-06,2.7540162810441386,2.5261195868444015,0.16192034084593965,0.10869934705860052,4.253621565307124,4.460579228234218
377,470.0,3.8923206613701593,5.992536066789211e-07,0.9973414242445358,2.2818168089669775,2.2613929553507366,0.057182674699337604,0.1080477727098029,2.842275378460654,3.6342222714653585
379,472.0,1.730953134893174,4.733886552952795e-08,0.3107805568376269,3.599095372599728,1.7335455177992674,8.89930392782334e-10,0.0559285297583611,2.650770092903783,4.999999891830399
380,473.0,1.4450816162838191,6.107774435391483e-08,4.5241823176075106e-07,2.0032635096687166,1.7630234900078674,8.286768363668997e-09,0.10808704655186534,3.613013616178364,4.999963888220246
381,474.0,1.2788549204733173,8.810313037570647e-08,1.0998710110959125e-07,2.0671968893050074,0.9473484940443238,0.1909691499671715,8.76990772571064e-09,3.807586688312226,4.405408035121581
382,475.0,2.615204539795903,3.777816632743521e-07,3.4295819021431405e-07,2.2294786217833718,1.9209195155574248,0.07843216928649605,0.1824633096643994,2.2717908487621727,4.99999964580057
383,476.0,2.7808071112376993,0.11415344600257213,3.7764053137869997e-07,2.2749246099454647,1.847245160250761,0.06959150953271115,0.07074865782941901,2.478089944061419,3.4510684034067416
384,477.0,2.5206013637184106,1.592353443907035e-08,2.605261570790747,1.343396992025946,1.2156742667497802,0.037950813090818436,0.12693118914278362,4.659779540290238,4.999999992108254
385,478.0,1.7908245829756904,6.084563715279823e-08,0.4891269744794319,1.8139917585704837,2.051275060285844,3.7315755940173636e-09,0.1308156153895259,4.053010011277792,4.8256906547991365
386,479.0,1.0000000229572967,2.6400396919140768e-08,3.0423361517574426e-08,1.861366923508956,1.645349800633329,0.19613051510196003,0.34315650976702505,2.558117626676208,2.3809548974549735
387,480.0,3.687339844108321,1.9989118167854614e-06,1.3957921231476167,2.057099353571554,4.14927495434627,0.06682865189053766,0.07615634416720785,3.3288010257534553,2.591448652127064
388,481.0,2.1084785548601532,2.3572845631258577e-07,0.17642664270883968,2.5155060134967835,2.1896693672253966,0.07233448336172925,0.05015276957958788,1.4844602325649274,1.397385373441076
389,482.0,1.0000011401191944,7.570034816392488e-07,1.6361250249383595e-07,1.9991779173405704,2.2620968074166172,0.15138900603330482,0.3083695567086287,3.44554101892196,3.8766784799639544
390,483.0,1.5376444554511923,1.985116269372371e-07,0.1722331599930799,2.3900910075524093,2.206725564907672,0.01882780009293282,0.1043319585235135,4.066315572424014,4.55537161206227
391,484.0,1.0000000291106546,2.0883595228025442e-08,0.10270206189679211,2.224827061052709,2.9606837614655492,0.050371485352618144,0.16408455364105537,3.1826759200396126,3.740042913520461
392,485.0,1.0000003583765846,1.5141332656614724e-07,3.1270743778835317e-07,0.9266187146379242,4.212948435764801,0.041186821850095874,0.4724285600783311,4.011470212776946,3.6380010030249075
393,486.0,1.3680594691358077,3.6043127630938337e-08,0.7613021406170309,1.4959578834976972,2.222045514914908,0.0724546615403955,0.17767821201563824,4.494465942707213,4.999999954602304
394,487.0,2.4423550059026584,3.178808435832788e-08,0.7658191428613175,2.9199659691292252,4.542048632676223,0.07580325350752697,0.1612380239182102,2.695074033058361,4.999999975756171
395,488.0,3.1302407668036976,9.781173184944732e-07,5.283015591725926e-06,1.2239647368752062,3.063233769734419,0.19168003177002488,0.2858968641781806,4.629292052708436,4.999998872130511
396,489.0,1.0000011189854183,5.842440495690501e-07,6.579388476456053e-07,1.8501515518157194,1.8509267874760167,0.1638434606602,0.3095509934054899,4.418664980644329,4.990785789174584
397,490.0,3.025583111905798,4.2321334167872786e-07,0.6940795141273062,2.4560664593914057,2.7430232503866345,0.2685357463506914,0.2721582797905825,2.202477510217398,2.0111385656445537
398,492.0,3.2895817194832024,1.3901362587859085e-07,0.0056613110222079165,1.1622579354899967,1.9890351681400888,0.03505466853185402,0.07473278241494873,4.165641365958386,4.999999857193619
399,493.0,2.1203813494406853,3.6823147167786755e-07,1.364961933187481e-06,1.4178034951630545,2.2082369342473736,0.08248754454266358,0.20370139527833292,1.0586040676713022,1.4742065998524845
400,495.0,1.2402475712189203,8.779893964585508e-07,0.654210097794943,1.9422576493063786,2.1915450406060457,0.08996112831520067,0.14982321552113598,4.22818345824719,4.582579743974869
401,496.0,4.415112766436987,2.140944787645823,2.4661495057650986e-07,1.3016413292391698,0.5000000431579587,0.4999999914992683,0.4999999831040225,0.13557876302491265,4.99999886224489
402,497.0,2.452418227640612,2.471008195969247e-07,0.1663600497443646,2.2386618799857234,2.329702653837207,0.06345575497033959,0.21383579782859363,3.259357576235658,4.999997669849127
403,498.0,1.000000057690037,3.399691707477837e-08,6.939799277404642e-08,3.012012297797936,4.100939909785252,0.038998329849569996,0.07050102348853225,3.7271513071731985,3.9800085866613446
404,499.0,2.269041402788074,6.974987777937907e-08,0.30780861699123774,1.6954408897623512,1.7450273266618237,0.11163414701495754,0.16852093032095652,3.865779528401702,4.0644098018290125
405,500.0,4.5478710023155475,6.761434223907536e-06,1.8463767229435666e-06,2.473542776171305,3.377933146288672,0.06403545181227943,0.1435931356594091,2.6862595863776804,3.9880839091561966
407,504.0,2.6180544572554285,2.840173074597745e-07,0.19552055941040775,1.7049035823251733,2.1597390588974417,0.12027437106467215,0.09542169201442839,4.325133393764144,2.982410951989568
409,506.0,4.362312619237773,1.8570868881537262e-05,5.263864956349974e-06,1.6753888848860545,2.0472886504013093,0.14339475932300755,0.13990524619991293,0.8351352967542173,0.7596286971901771
410,507.0,1.0000000162966258,2.0269861319818747e-08,3.109807208199918e-08,2.7734131798895008,1.7045381599485898,0.0833475030116374,0.06024334654358701,3.2284876585443616,4.9469974773916325
411,508.0,2.3121869167150133,0.016276078088817376,2.0890797701071965e-07,2.2276607723476283,1.5211266448821206,0.36615732381107197,0.19537950153145114,3.869809478368918,4.999999194331386
413,510.0,1.0000033331263678,0.5844605884438052,1.5888129971350459e-07,3.7546773924231127,2.7508152399603207,0.07411330195318334,0.10830795456736665,2.7524484675063587,3.97873013940337
414,511.0,1.286583197369678,3.35254600259906e-08,0.5776693093198205,1.8506522809051602,2.5201971597719868,4.639032562684959e-09,0.02373224173286916,4.767858789953269,4.99999996289945
415,512.0,1.9942531338886695,2.761111063346441e-07,1.1901642444299801e-06,2.537754309546322,1.9601204617856582,0.09260813093360337,0.19102235833847067,3.301867852936868,4.65275217147448
416,513.0,3.449847102874328,1.6870658456171971e-06,2.2872341180980733,3.64602862802932,0.8228159487193261,0.1145586054101302,0.07393613126985474,3.1045980189419033,4.999709583353952
417,516.0,2.0100226008778477,6.854021605491036e-07,4.0743079444884315e-06,1.6009844171435046,1.0596930234642497,0.18360108916871856,0.10453081376691044,3.8431808940308607,4.999999095916646
419,518.0,1.1430816800545307,5.230664091132439e-08,2.5651841181370796,4.264090878974524,2.7765992019106727,0.01067823987424179,0.06035564817246505,3.928988580449498,4.160605516091707
421,520.0,1.0000000467505428,3.0310870160883947e-08,6.808836213390676e-08,1.3780431717274162,0.855746882580165,0.189279756086368,0.2741518158456097,3.9887917087359988,3.3802356631899926
422,521.0,1.00000002587069,2.7660341588390772e-08,3.2886256684579396e-08,1.4036763813072657,1.8004223158874613,3.261119294641459e-09,0.20901521947701654,3.58061939131205,4.379307788071593
423,522.0,2.101541887306853,3.97883881786827e-08,3.6736084367306976e-08,1.7872020135255775,3.835221443184435,1.2819562235219598e-09,0.15858456988946734,2.7575866489034553,3.38787110695929
424,523.0,1.0000003016525185,2.042402636141827e-07,1.4366896025563378e-07,1.505119941495616,2.05147083734219,0.09258773542952868,0.25480809200328586,3.252777392443027,4.273734825593353
425,524.0,1.000000004590821,1.286408354699769e-08,1.5679328021734114e-08,1.6789572068322618,1.4031009709892195,6.22524503001131e-10,0.0790739390907861,2.778806343283876,2.8404740619960394
426,525.0,3.2147733010631994,3.756151244068574e-07,0.9062852278597847,0.5000001796985697,0.6791717887308059,0.10890351269645168,0.4999998984354011,1.0405744676717739,0.5182285710830901
427,526.0,1.0000005931862674,3.1948088448147717e-07,2.1089712227207096e-07,1.6323814634953175,1.347146880259174,0.3216376151158959,0.2905705579108576,4.489883678873455,3.56073583089452
429,528.0,3.492818053885942,4.4305760675896105e-07,2.0883253012983447,3.3375490553384832,3.912678000230042,0.02803323019441689,0.013282578520675919,1.2433563153264393,1.2554261550354544
430,530.0,1.0000000306487626,0.0625434207939128,2.1299348244445076e-08,2.1788273588689697,29.19071173251736,0.09239285276135638,0.1471151274034364,4.16617272849395,4.607947312702802
431,531.0,1.8362153453639003,2.0315092845002268e-08,2.16763069761106,2.122094858960643,1.4161275121763452,0.039192652030443094,0.05212031364220477,4.478481565617698,3.3478633111397813
432,533.0,2.6505948329208073,2.8781152272380463e-07,1.2713390417407653,2.100713188455163,4.107483965747856,0.03968311739360469,0.08826342024193355,3.927504039534541,4.282980792060488
433,534.0,1.516974443078126,4.927118136422369e-07,4.650625665639272e-07,2.071852554086622,3.8404118599106045,0.14223406023228588,0.16745485309525535,2.9462228238182715,4.418673521137624
434,535.0,2.2485623659912863,7.108320619084379e-06,1.1052866423265738e-06,1.8017009353450835,1.8760001558448098,8.497698223403164e-06,0.03012237289688766,3.009676809493398,4.660233120949735
435,538.0,3.7331437659565396,5.252043919339112e-07,2.124451188276621,2.7366599057770054,1.9885387835560466,0.050074288094287885,0.17238000681195909,1.7400227732782754,1.860148443033454
436,539.0,1.0000001172240556,2.8421641294162296e-08,0.8535495634413895,2.9982135203683473,1.6193181757624915,0.03286005810594767,0.11490286945604498,3.780273534296507,4.999999943813072
437,540.0,3.5826938636977594,2.3125356723821102e-06,0.7997651675132871,2.1417896609322993,1.3110159722630326,0.05776689376281246,0.059552700337278115,2.9813086343958743,3.130048977756111
438,542.0,1.9050072262924571,5.181872483625512e-07,2.322394719171617e-07,1.443782303668032,2.2549532222488864,0.2336329998034973,0.2623173043893687,4.874889154288295,4.999999575374583
439,543.0,1.0000002369899599,4.049787320168943e-08,0.6269858951802282,2.17574124118098,1.7611262917299502,0.01652661627735152,0.05534211765073098,3.3936931455895105,4.921360202243635
440,544.0,1.0000007810238432,4.771222941793945e-08,0.5816899296238776,4.022890479458551,3.256427255034988,0.07555492672942125,1.9775252904919067e-09,1.4418218824311568e-06,0.3736951404698675
441,545.0,1.0000000292596376,3.4326794457316404e-08,3.0242915731696757e-08,2.5597173382791545,2.6983560575621017,0.0565979643281816,0.07362611204332398,0.9879345881322852,7.104971564897596e-07
442,546.0,1.948295486954328,2.7734666720308405e-07,0.2759027545753457,5.541042834792095,2.1119788132369988,0.14780697666671214,0.14844953349315204,3.5273259051288974,4.208956551563141
443,547.0,1.6467610089449756,1.1302945498364922e-05,1.5898465505130783,1.1915152165011682,397.0271504087489,0.03823367536773514,0.2745325782610663,4.99998024222495,4.464554328939721
444,548.0,1.1747101578231696,1.2114575476020875,1.8531255655230444e-08,4.115855193014857,4.611671671674746,0.4885717878393702,0.4999999990018981,2.768783925903562,3.8630515219509185
445,549.0,1.0000003636090045,4.343666006763413e-08,2.2414115972649706,1.7284212762511573,2.271478728262788,0.046567766595185064,0.16833536278098427,3.214129564290039,3.0152935383802757
446,550.0,2.6603426595722444,2.8896977620232447e-07,0.9353106392986231,3.3004352361273095,2.649387782575953,0.042920491900099694,0.05646703877391193,2.7927700258911528,2.5755470204071687
447,551.0,2.548075445067667,1.5505259492721045e-06,3.4579171778351375e-06,3.705939775800749,2.173497033109034,0.05114238608518008,0.019439755596815343,2.672421148623688,4.346636903046497
448,552.0,1.0000000822285966,3.2423099914839206e-08,2.754926882329345e-07,2.0525596940726545,2.4300512502518896,0.16329451103590137,0.12536994686571787,3.004537472836047,3.1433328942618695
449,553.0,1.1250227750553914,4.374600985795612e-08,2.496671115549693e-07,1.2426791972715567,0.6770215262409053,0.09065422982002494,7.79471548119754e-09,3.108454331202123,4.999999927152337
451,555.0,1.1480630637137221,5.2360954993928174e-08,0.0525317603335123,3.0514151814976653,2.319029504008032,0.129893513213888,0.19639173725517853,3.0906608629711525,3.9345972569251333
452,556.0,2.1502022187008696,6.725777216178178e-08,1.0963217097925742,1.3473653911269705,0.666819194580309,0.3901857306476933,9.40213412984134e-08,3.517858691766665,3.2082044626983373
453,557.0,1.0000000410477383,3.7780341257311355e-08,3.75528690379814e-08,1.7355937125880418,1.941147109001978,0.1561128908770244,0.16658007617668075,3.317159573166913,3.6648298978517895
454,558.0,2.527808456152822,4.5860198603626926e-07,6.516109041023316e-07,3.1791422605564685,3.282281121949306,0.05751475788585453,0.12108722417072085,3.5513365921200486,3.6957725941766766
455,559.0,4.396014583014753,8.475584401133809e-08,2.049821336303639e-07,2.6683869471396537,1.4504604781363855,0.14461825680374096,3.550903352526266e-09,1.2697088061693675,0.7823340640032486
456,560.0,1.0000020684580522,2.4921689719613463e-07,3.552823244060333e-07,1.5904745185519567,3.145963040562314,2.1305016093703186e-07,0.29493016951257656,3.717988620303277,4.315548686654214
457,561.0,2.1106586194558976,2.358959843692856e-07,1.7946309866004528,1.9010799607534121,2.3579773656607106,0.04005530172754194,0.08459721657556647,3.217833468969961,4.696659816925376
459,565.0,1.5433047873722452,4.0915168064739397e-08,0.09602081404626188,3.822164745442523,1.9783422312075165,0.14526271910865868,0.10568654405746106,4.553578417971618,4.999999934359797
460,566.0,1.0000001504685765,7.570769447010509e-08,3.7802184972149565e-07,3.0521052612452166,1.2819439366550232,0.20215859256620344,0.18173972861240068,1.8577145088478972,2.416832395209816
461,569.0,1.747498040828515,1.092670954175921e-06,1.370642943827502e-05,1.692839268671077,1.5843201014634571,0.03087019105117055,0.1025616994753362,3.3568260154224494,4.514538829898713
462,570.0,2.4839969078751727,0.23810826291546217,2.6941770115405455e-07,1.9867460639062846,2.6052603683227535,0.030734487532056817,0.14089668161014127,2.414688356555767,4.498361588820976
463,571.0,1.000000136954345,0.02337275575190155,3.849587355966541e-08,4.0172368164290315,2.623032154237219,0.09114279531822655,0.04399605388645048,0.9530102705277427,1.958825649363181e-07
464,573.0,1.0000000908182012,4.470511680460999e-08,6.782407979528451e-08,2.055818541887041,2.5243853591232623,0.2299059209801315,0.19810703982854905,3.46400549946148,3.542394691163002
465,574.0,3.0722882550002217,2.808735683935922e-07,1.0500671065478506,2.7296622362055305,239.96258041504692,0.016935142433242293,0.030000000489252183,3.4447936580998575,4.64820326342738
466,575.0,2.890661851666159,3.971923858693435e-08,0.17448367382712857,1.7001801255565538,2.2466700952457925,0.10329174925061627,0.16257004696513785,2.7982968553283274,4.999999964539007
467,576.0,2.8163435785751156,1.5044962246268542e-06,1.424777396557689,3.0661866912634297,3.2714818039606643,0.03709993907422502,0.05876593443671616,2.6152524699241853,2.1345601995712995
468,577.0,3.497354322688107,6.475266642732009e-08,8.507625321368212e-07,2.120553068833261,1.1094817046232037,0.09878399055333223,0.0945210617529127,1.9104899286603678,4.999999928479001
469,578.0,1.0000007684906391,1.2520050152465943e-07,0.653791385464311,2.6027681106098663,2.434627022160789,0.027472789093340957,0.08042777550211663,4.427016916082711,4.989567607382913
470,579.0,3.453032390065773,5.373948062925677e-07,0.870860627331383,2.2840756514345895,2.486252251875177,0.08645883847961468,0.12306855031873232,2.396939294205719,2.223348087759959
471,580.0,1.0000131609967424,2.2032101214369315e-06,1.2626982585031714,2.3200922984192496,219.00412065295788,0.05335008497172879,0.09262906030752523,4.573491540044305,4.448174553179989
472,581.0,1.0538224946572314,4.8864306759499045e-08,0.30416139609646925,1.2077836868428777,0.7209331799279298,0.11090962956036561,1.4749296433412183e-08,3.808039660489782,4.999999526196366
473,582.0,1.1720304651724271,2.3007813446613667e-07,6.762236899503268e-06,3.4552722540968577,4.1491082788902425,0.1076902510084505,0.06854916764659184,3.45741887888242,4.125087929059107
474,583.0,1.0000000428917029,4.366118695932166e-08,3.467401476498131e-08,2.321484297963051,2.727563106439925,0.04782418199703879,0.08591267252881135,3.4016619662410563,4.502082944742719
475,584.0,1.0000005963836038,3.523860211649971e-08,0.3985757130277193,1.0833099113953737,0.791366363987076,1.523856338473887e-08,2.939012786470187e-08,4.479075978485451,4.9999999380108635
476,585.0,1.0000011817430778,6.36749416367415e-07,7.853917166230496e-07,1.0940753525315403,0.8654314288469666,0.24343620540992414,0.12697931002198193,1.5543318141453286,0.921420744703015
477,586.0,4.149480939452484,4.837043942948063e-08,1.6524287822649006,2.1603842801222553,2.083177921197047,7.472495396579857e-10,0.030265079604798493,3.0203121139005074,2.768506228132895
478,587.0,3.7109937536856985,1.3637395288286836e-07,0.2748933866734631,1.4200165772222464,2.003276881228308,1.560359009299987e-08,0.12039176526437378,2.328272098318416,2.8311201626518323
479,589.0,3.5371908191804753,0.20714621430155664,1.7947759943137547e-06,1.2789517111813336,2.612788681268046,0.01964134300934321,0.1454536398356679,3.017916161577923,3.604437734168033
480,590.0,1.0000000049572273,1.3304638842204167e-08,1.4638842734334006e-08,3.9047706924772045,2.7895690824124846,0.049886902697483075,0.06473000113333297,1.2079877440534865,1.1949455722184437
481,591.0,1.0000008598840853,1.4546233212103672e-07,9.837338951773412e-07,2.6069853793895543,6.311590465417808,0.15350166727599346,0.22945852932441005,3.1162637388193337,3.0867806092678007
482,592.0,1.3376643508429862,2.7619067664823744e-07,6.185018749339949e-07,2.272672208156969,1.5473872848710566,0.11648224068466391,0.06388020300908458,4.64567943466383,4.999999195842984
483,593.0,1.0000014366755723,1.695454492112699e-07,0.4373855686502985,2.5764601680855517,2.4156173779172794,0.21360604173967346,0.243539583811854,4.526844686323098,4.836385067344482
484,594.0,1.8449073873599537,2.1686944047655388e-07,0.5468113148320161,2.1368272486952917,2.189530711170245,0.08362450379102938,0.144209132508799,4.69934337583563,4.769951870354289
487,598.0,4.999977209799498,0.19252045155978775,0.17007869945194454,1.6455759311026248,2.7095331908504825,0.05332795993727399,0.0337507187420353,1.0732010861266628,2.778494968393989
488,599.0,1.0000000574582486,2.7051747713586316e-08,0.443584648024574,1.941642254666587,1.5970380176032866,0.13901970146217632,0.049355884714445665,3.02829553500324,3.335300265081459
489,602.0,1.2766072733264577,1.026995118520912e-06,6.352868981301625e-06,3.118211707521521,2.724780680179775,0.10348048584379382,0.1157276095996333,3.694170514445831,4.470115454761377
492,605.0,1.521556515654163,1.6124311809778952e-07,1.2567592937729654e-06,2.027254563844417,1.3128162008489255,0.20872591478796654,0.21090854144610333,4.650897099398706,4.999999648507376
493,606.0,2.833914944310003,0.07372416876390155,1.5253659025921247e-07,1.274246878272172,1.4442691763874254,0.05001768983237399,0.11593007629922374,4.999999707470311,4.9999993855296925
494,607.0,4.0462726091453645,0.19747363665252274,2.747512983441451e-06,2.8593400585185877,2.018078184676567,0.17758298083952553,0.1829405243832982,2.6956438527600306,2.691202053599091
495,610.0,1.0000019116293275,7.022913360951815e-07,1.8513744594601152e-07,2.6845684672679013,1.7088625796040797,0.38060408042589944,0.22182144459466277,3.7630461319345168,3.6298775952667164
496,611.0,2.4896695940833897,1.0500120350324435e-06,2.4365807576278,12.710182616138493,2.7355386969126534,0.039986454303904344,0.05611719660401321,2.717047668615238,1.1623493310832378
497,612.0,1.5982262085912808,5.8086635702935115e-08,1.7701379947977516,3.100064767865201,2.213610761870877,0.016869149411691684,0.12096653097237045,2.996802666213455,4.59932341059566
498,614.0,1.9691854115506506,0.6340173981101271,8.71418351133427e-07,2.8552896290846914,2.64257269420229,0.04041963965900607,0.07853024509227097,1.2968996686461647,2.023883783731097
499,615.0,1.0000000437206402,7.144371659701719e-08,2.8834428433735922e-08,3.3156310294932565,2.1622719717696115,0.17109185632937685,0.16852034716528577,2.3463282676001955,4.324884360463215
500,616.0,1.145205466852334,1.7931851009979013e-07,0.768746485372738,2.5353693277893883,2.1312448874737284,0.1040065471335775,0.10148754425567341,4.211588153740334,3.744962014296907
501,617.0,2.3872038049053876,2.069734406437333e-06,1.9506945549833135e-06,2.3835933543173504,2.1205010898208396,0.056290861823166435,0.08458201407456782,3.2053995629298457,4.097153445284969
503,619.0,2.217183434076861,3.031812228606531e-07,0.994956664740459,2.1288560756668597,1.807348568610323,0.11127291771047498,0.10247247708225529,3.8908955691585314,3.9600804395504703
504,620.0,1.564070106049018,5.748963374409607e-08,0.7062926636492157,1.8602600424411002,10.826637056235704,0.04477448650305104,0.19223494083232587,4.207714783636909,4.345089022572449
505,621.0,3.160105259837788,0.28106792017605486,9.868609769553237e-08,2.7765086618673345,1.6188444728415765,0.17255443718323246,0.08234280725077774,2.6880055212612217,3.3057172437757396
506,622.0,1.711554702751654,1.6547717091256217e-07,5.202758991735013e-07,1.5315225227151485,1.4123783006907105,0.1864453251250199,0.16331471881130866,4.2909340435114025,4.99999978149628
507,623.0,1.0000000660001893,2.7440183896497377e-08,0.05607877935050247,3.80203503099938,2.034893884560321,0.07951579885004358,0.10462335592222001,3.368928986842022,4.999999764500441
508,624.0,1.5634523479405733,1.0523586351343662e-06,3.1743024754292107e-07,3.5857111708506744,2.1319147112794816,0.11318187380754052,0.1291963904069466,3.6659675159639917,3.8274255280890874
509,625.0,1.0000007406419424,1.852426978634904e-07,3.357343510604477e-07,2.1822107580070753,2.7748365561350044,0.15475531129712308,0.13896189723591493,4.193072239363135,4.533693784422677
510,626.0,2.802432965078188,8.425124777509705e-08,0.2683051939425561,2.9561048956455758,2.020629523972051,0.02925875321456389,1.1396644780699644e-09,2.606411027028531,3.451244836248705
512,629.0,3.5582354506482163,1.297379131475475e-07,2.074971852883165e-06,1.677510053619841,1.7707981194807474,2.3325051268923427e-09,0.17368389359237493,2.532290189142241,4.119004310429609
513,630.0,1.410205686102916,1.918180475711087e-07,0.2499533579695917,3.273106441538306,1.0824969800859177,0.25100699565576895,0.05739206921821833,3.487996032897755,4.047150071478071
514,631.0,1.4085626433186709,5.543375242819583e-08,2.415725574418202,4.031487422440939,2.0945812708934692,0.06326259489018819,0.042116147599391675,4.21235043541012,4.46993803723842
515,632.0,4.419529348928078,1.415561248765144e-06,0.8452198599830805,1.3559512177764228,1.8547958356041263,0.16797556291644636,0.20012319037540366,1.4156924300330174,1.651120840239661
516,633.0,1.0000002300673199,2.2581265769151345e-07,1.0981073045644979e-07,2.2717330557740585,2.6371184445386113,0.0009232744687836748,0.03758084724836788,2.7549772825198215,3.869997313921117
517,634.0,1.0000005694003604,7.795419181658395e-08,8.551492733529289e-08,2.0141990984625413,4.407267380179704,0.41538484862646613,0.4999999955466698,3.804554105883146,4.063234435322679
