,ID,Q_0,gamma_short,gamma_long,epsilon_short,epsilon_long,beta_long,beta_short
481,591.0,4.382470988878302,3.654882118360768e-08,1.142100456671923e-07,0.031174702851948694,1.674448385392509e-08,1.0,1.0
482,592.0,7.140821212580085,3.089421418667389e-08,0.07998621663722404,0.035889647962204896,0.0034853286142475055,1.0,1.0
483,593.0,6.45914467491531,1.3300184337979086e-07,0.7851007306045833,0.07606336262641794,0.1329917211150676,1.0,1.0
484,594.0,7.674121051453515,1.2026332366663214e-07,0.5545106282918816,0.009423896944495325,0.07989849164644364,1.0,1.0
487,598.0,6.657653602297361,1.0062653917119085e-07,2.2954700049390877,1.3820227211449058e-08,4.711154917436882e-08,1.0,1.0
488,599.0,4.508301881304732,9.037630623729439e-08,0.8715178813228585,9.094551728788807e-08,2.558142459968318e-08,1.0,1.0
489,602.0,5.6427289407392145,1.3825129848385183e-07,0.846115575687561,2.108202013077201e-08,2.474798319579035e-08,1.0,1.0
492,605.0,7.32369164534921,1.1603466152205668e-07,0.06641342399975259,0.08890116492420566,0.14004671276766698,1.0,1.0
493,606.0,8.855436261991537,1.1842716880071326e-07,4.640954121765528e-08,0.01656109359797783,0.0804535052685036,1.0,1.0
494,607.0,7.411645297592501,0.42235190552780455,5.689681884861567e-07,0.07432127298905203,0.07692366010894723,1.0,1.0
495,610.0,5.162432522513623,0.19941722457866395,1.448404982913691e-07,0.20190914817602035,0.025030495688977288,1.0,1.0
496,611.0,5.687498831830315,3.131661317818528e-08,0.9500197777820671,1.0250633181807895e-08,1.121406759953507e-08,1.0,1.0
497,612.0,5.215876388951493,1.2334498717214894e-08,2.999999995250334,1.0260628018828985e-08,0.029618451532518356,1.0,1.0
498,614.0,3.9023771250652883,1.4342580157201582e-07,0.0841822516211108,2.3056978987132242e-08,1.7645727593816908e-08,1.0,1.0
499,615.0,4.0126338970270155,1.3538385649775721e-08,1.597191742668809,1.0747068214392343e-08,0.029094911364906946,1.0,1.0
500,616.0,6.2158100764270285,3.172684100993217e-08,0.2415850039140733,0.012591169557574427,1.4449507979554223e-08,1.0,1.0
501,617.0,6.325921170102884,1.1265479658872313e-07,0.9083100763882828,2.282521820651999e-08,6.683854832192527e-08,1.0,1.0
503,619.0,6.953675592192925,2.0557830358074493e-07,1.3202600636728774,0.026289187692699174,0.041386681562187534,1.0,1.0
504,620.0,6.76250059915963,1.4948894767528393e-08,0.7818277009196936,1.051936982194344e-08,0.0627914491534513,1.0,1.0
505,621.0,6.980554411666198,2.4189882671067816e-07,0.19211047048236327,0.0585416193336189,0.027819360787798876,1.0,1.0
506,622.0,6.926724157272977,1.1950880345559053e-07,0.6383530665069276,0.12630517924198092,0.11524797639274002,1.0,1.0
507,623.0,5.135201385925641,2.774724559891752e-08,1.660477763450647,1.1754356264049386e-08,0.011719567918887754,1.0,1.0
508,624.0,6.025574432913607,3.604311531323682e-08,5.082471854987445e-07,1.3377606291769336e-08,3.484085946364306e-08,1.0,1.0
509,625.0,6.1503250179179565,3.559130411258231e-08,0.44092407142637213,0.019401371291087814,0.008632012596244232,1.0,1.0
510,626.0,6.011738110668905,1.7506122940676057e-08,1.374432285093795,1.0379883031165806e-08,1.0233409218931336e-08,1.0,1.0
512,629.0,6.888260459238303,2.1567186654242223e-08,1.522930613043317,1.0282791089945995e-08,0.11202279116966504,1.0,1.0
513,630.0,5.727583912206031,1.3547332279820776e-07,0.5326392670918199,0.028742838676353338,0.02270040243889216,1.0,1.0
514,631.0,6.7473771813716015,3.423048060622642e-08,2.99999980862065,1.21528749696171e-08,0.027742695500935673,1.0,1.0
515,632.0,6.126830079740453,7.440410664881417e-07,1.3332938402451326,0.06879118084323875,0.10084833043258241,1.0,1.0
516,633.0,4.143600922231849,1.357317592178531e-08,1.3021928348806577,1.0282957202140644e-08,1.0330254178607494e-08,1.0,1.0
517,634.0,5.154591036970835,1.7800991556516608e-05,2.2755459459267053e-07,0.2747469746988843,0.4329506946570946,1.0,1.0
518,635.0,5.589902652019012,1.8961705762512854e-07,2.0547583765115855,2.9826471371755964e-08,2.365026241937569e-08,1.0,1.0
519,636.0,8.168308738417387,0.5311678767682718,4.0502532967646136e-08,0.016814201746754902,0.025414930764813062,1.0,1.0
520,637.0,8.858611281150091,6.82119695171006e-07,0.40731318550297824,0.019998588567257006,0.03764438605285119,1.0,1.0
521,638.0,5.300193128549538,1.5520687651158031e-07,1.085256847295676,2.5965385767966397e-08,2.092103963335027e-08,1.0,1.0
522,639.0,3.7419775385912364,2.2182692646283944e-07,5.476643333290637e-07,0.4475889101419552,0.49083967117587174,1.0,1.0
523,640.0,4.489796578077144,0.16356954315969374,3.877444052881557e-08,0.06076348837825946,0.0199774254922778,1.0,1.0
524,641.0,6.605620046584715,7.951237506466404e-08,8.581594184307342e-08,5.936553435309065e-08,0.06825764147880832,1.0,1.0
526,643.0,6.764173064996972,1.757562358508476e-08,0.8029768791590628,1.0404382059077293e-08,0.015690147043234765,1.0,1.0
527,644.0,5.047819908014135,3.450250457146906e-08,0.02407038190284528,0.22603928872257134,0.2369342699790434,1.0,1.0
528,645.0,4.402963770820586,0.275146418927029,1.5664801453755253e-08,1.0450978328833521e-08,0.028960376752270672,1.0,1.0
529,647.0,6.975723383503785,5.504082244037281e-08,0.9135523236802637,1.1134630896197752e-08,1.1821023345893383e-08,1.0,1.0
530,648.0,6.5522290525502545,4.020986048548285e-08,1.4437232837441487,1.2994300713675137e-08,0.042863104210431185,1.0,1.0
531,649.0,8.255392408135537,3.543164846847332e-07,5.256365997990646e-07,0.030535247754623785,1.6236045378781294e-08,1.0,1.0
532,651.0,4.276789309684661,1.0218139958840996e-07,2.751238442273442,4.0728334391722384e-08,2.5840502584625495e-08,1.0,1.0
534,654.0,5.072082023955948,1.2331363634006334e-07,2.7488458753387164,1.5958169543707207e-08,3.772367060777014e-08,1.0,1.0
535,655.0,6.357150501680365,1.743903107671755e-07,0.07552729336513928,1.8927851336088927e-08,3.789360065389674e-08,1.0,1.0
536,656.0,8.344558965687966,1.3291700058290766e-07,0.3103861431743734,0.05585375972229773,0.2717338106196087,1.0,1.0
537,657.0,8.478324234118137,2.7900360520905826e-07,0.8755992834049244,0.17240623573206326,0.08917412422372004,1.0,1.0
538,658.0,4.901556223777307,1.4722574749299637e-07,1.309140661648773,0.07890189843425563,0.20409346277543816,1.0,1.0
539,659.0,6.122677669347905,5.9423734225139416e-08,1.7770034999864506,1.1190642078301493e-08,0.0026736778557872164,1.0,1.0
541,661.0,4.298897477292928,8.20164485297929e-07,0.9584363524890316,0.12546065167784246,0.20259664207881387,1.0,1.0
542,662.0,5.48235228284544,2.0752262112710844e-07,0.33092598141593366,2.3388289797564486e-08,2.2903661211137817e-07,1.0,1.0
543,663.0,4.588528868362569,0.3412186275629473,2.5162641014830375e-08,1.0568032031918679e-08,1.2386867351029999e-08,1.0,1.0
544,664.0,6.199888650257357,1.5636320974748408e-08,1.3139256969013624,1.0562040526717749e-08,0.1566092850949773,1.0,1.0
545,665.0,7.870045661079331,0.09530236600258091,0.49157852356808013,0.01836865722039307,0.15231956635221655,1.0,1.0
548,668.0,3.8072090193717845,3.4173165975037644e-07,1.543984785144267e-07,0.03813569372945092,0.06089305844015965,1.0,1.0
549,669.0,5.304091111453123,3.0508765902763434e-08,2.794640424949765,1.28211026686868e-08,0.10839669990237726,1.0,1.0
550,670.0,1.0000000062575154,1.5860481689386076e-08,1.7586990569984022e-08,0.01069830818350803,0.003877538607921417,1.0,1.0
552,673.0,8.025498541863398,2.3079376050166987e-08,0.5881096382524443,1.0678505311683697e-08,0.07082550044806817,1.0,1.0
553,674.0,5.0223670230350175,2.999999726051224,1.2363178304180888,0.4999999926009267,0.4999999981812193,1.0,1.0
554,675.0,3.262774803986684,1.6102022094321195e-07,1.3500609164130841,1.810249887521392e-08,1.6243448052644414e-08,1.0,1.0
555,676.0,6.795722069035695,4.356209465740371e-08,2.749841309862795,1.2241853994416372e-08,0.16995138271211424,1.0,1.0
556,677.0,4.671132480852969,1.3014292694357787e-08,1.4556179137319352,1.0394026418909774e-08,0.0058457649045260745,1.0,1.0
558,681.0,7.108790585984031,2.1519943401803381e-07,1.8850923434134903,1.639015424807894e-08,2.1290793486532736e-08,1.0,1.0
559,682.0,7.380463543301676,3.1813632630955547e-07,1.366695458506491,0.199801590467857,0.15157958912642774,1.0,1.0
560,683.0,6.75094075430607,1.96790511847306e-07,1.2843085266971563,2.2584185442585083e-08,0.1388838513230124,1.0,1.0
562,685.0,4.476818414616392,7.519806712065233e-08,0.37325930291441173,0.11121890551926719,0.015874214265538665,1.0,1.0
564,687.0,7.041718840779892,1.6553974755287727e-08,1.0024644231322544,1.0871043947271384e-08,1.0626566536839338e-08,1.0,1.0
566,689.0,5.008039318138117,2.4023458889287474e-08,2.719000773202863e-08,1.0321710619965515e-08,1.0310497348721864e-08,1.0,1.0
567,690.0,6.456377055630053,1.5983145295786352e-07,0.44387273691103685,0.16013743851627774,0.20405812699222234,1.0,1.0
568,691.0,8.748838152800689,2.2000403393526596e-07,0.06826308958299464,1.5237770568754758e-08,1.77863153949203e-08,1.0,1.0
570,693.0,4.876704879403245,1.5790933593379072e-08,2.9999999910785524,1.1481134115314457e-08,0.00035277692079084907,1.0,1.0
572,695.0,4.583398748862013,7.983872833541386e-08,1.0080973639167463,1.6310484559933248e-08,1.892377194660694e-08,1.0,1.0
574,698.0,4.747149053407616,6.221056704591299e-08,2.9999999251795413,1.4803849693982236e-08,0.040613071085665885,1.0,1.0
576,700.0,3.2392605416561113,9.497294407028999e-08,1.5557497026044014,1.5394274537382137e-08,1.7868925392714675e-08,1.0,1.0
578,702.0,5.192743821811383,3.7546471519537345e-08,0.6743414344830069,0.04064136985144266,0.09129080959708553,1.0,1.0
579,703.0,7.474485240193644,8.084872682713407e-07,0.11137397302998318,0.13419101560063232,0.17737763773612758,1.0,1.0
581,706.0,5.543894916930313,3.143720208420981e-08,0.8555869529728899,1.2295278573294821e-08,0.016595111944742003,1.0,1.0
582,707.0,3.048650675044446,0.00011626406224474962,3.458101294396955e-07,0.19684944886884242,0.3096637028009965,1.0,1.0
583,708.0,4.849958757746633,8.668164210055346e-08,0.20170286232489212,1.689027098506815e-08,1.662059329859344e-08,1.0,1.0
584,709.0,6.529404581641249,1.2405046808634665e-07,2.3222391145586525,0.09582878092659246,0.1893723419633446,1.0,1.0
585,710.0,4.560488031019069,3.349020324133255e-08,2.9999997573934554,2.8304387907241618e-08,0.05527167545573071,1.0,1.0
586,711.0,7.552880902816108,4.92481602566198e-08,0.7526063371870247,0.008134414939820655,1.2625285563431284e-08,1.0,1.0
587,712.0,9.999998851020404,4.55581661955111e-07,5.799687788552249e-06,0.15193041382088246,0.162918676887434,1.0,1.0
588,713.0,1.0000000323830127,2.6162710143060044e-08,4.976826681365891e-08,0.011152477458979569,1.2021208572979278e-08,1.0,1.0
589,715.0,5.267431351685641,4.954693685459365e-07,0.42538595105382104,0.007092293686234383,1.1648895045937283e-07,1.0,1.0
590,716.0,5.523803192960313,2.654711226091759e-08,2.325022005364371,1.2592550295780326e-08,0.0075556830102675564,1.0,1.0
591,717.0,7.460389495995355,1.3243039434552142e-07,1.2024668213971232,1.2630379269023328e-08,0.021926681677529508,1.0,1.0
592,718.0,5.75447890014506,2.2478766485269613e-08,0.0785568783756646,0.01819030886461231,0.001038293879359556,1.0,1.0
593,719.0,5.055995684381326,2.410934446183006e-07,0.20617555498459708,2.3358532775212022e-08,1.9887225757689146e-08,1.0,1.0
595,721.0,6.9332171781790555,4.8542470671438785e-08,0.5604758531794294,0.015402120321713444,0.07329126485680998,1.0,1.0
596,723.0,6.333169198117885,4.216568647523203e-08,1.295307584442362e-07,0.06816187011487146,1.5007072626016203e-08,1.0,1.0
597,724.0,6.483209387200728,3.2270940415794517e-08,0.598022524978749,0.0033658019496011706,0.04051165555896424,1.0,1.0
598,726.0,5.339737337971973,1.3802348183752388e-08,0.7340955353322942,1.0427263025577641e-08,0.01618762792830752,1.0,1.0
599,727.0,7.287324004627635,1.7056959409324184e-07,1.7509492858896425,0.03473643336564266,0.05261235738423414,1.0,1.0
600,728.0,6.212581119630023,3.306488798740975e-08,0.5713492719269526,1.43506724238643e-08,0.028108976897811704,1.0,1.0
601,729.0,5.6645948316596675,1.6778003812148413e-07,0.08162961059261173,1.1986128479775952e-08,1.5098592717904942e-08,1.0,1.0
602,730.0,8.25217492964112,1.903542366795266e-07,1.992874482841579,1.7408186644039257e-08,0.028807682262646947,1.0,1.0
603,731.0,5.297182750717677,7.070979667500434e-08,2.1776404485899508,1.3259524415498428e-08,4.712152775410559e-08,1.0,1.0
604,732.0,8.798848310621752,1.5719086988334278e-07,0.4550676319054079,0.14246711747012467,0.1626464267020141,1.0,1.0
605,733.0,9.097831821314717,4.255075881441901e-06,0.5374740263462541,0.2907518210780787,0.3253575325556316,1.0,1.0
606,734.0,9.016044020547863,3.843408504726129e-08,0.6450690547800599,0.028001954494855562,0.12037353262905226,1.0,1.0
607,735.0,6.443483467028185,7.20451093334259e-08,0.6788659649209533,1.1223308861208397e-08,0.043055183797744846,1.0,1.0
608,736.0,7.253714573346934,1.1480597459802814e-07,0.2916354725666969,1.88371550572152e-08,0.00413611357148776,1.0,1.0
609,737.0,6.6460912917256225,1.4730839586726744e-07,0.36222340429462596,2.1113395825136354e-08,0.13136249581460416,1.0,1.0
611,739.0,6.913647371099143,1.0841894199903178e-07,1.5795394099960027,0.16294281923523343,0.04311638451765679,1.0,1.0
612,741.0,7.558288057215633,9.015068337754344e-07,1.105912193806884,0.06214741051076696,0.11083375113145978,1.0,1.0
613,742.0,3.302882564895399,0.22064318370601946,1.410035980947942e-07,0.2642898609146316,0.41146373758054466,1.0,1.0
614,743.0,7.648806460658731,1.8536653090720883e-07,0.9938433379708835,0.13159903261578124,0.25338828098855964,1.0,1.0
615,744.0,5.406739528232307,3.5223487908194295e-08,0.6069589285235371,0.005749729899054279,0.0474879317125604,1.0,1.0
616,745.0,5.9867198891903515,1.0516336990653044e-07,0.44881210343210703,0.040242120242865165,0.12104633821810787,1.0,1.0
617,746.0,5.436070255253823,2.7925999790025087e-08,0.35233267492265513,0.03353268097675765,1.6460476046680323e-08,1.0,1.0
618,747.0,5.423215067896649,2.200280112322845e-07,0.2808662379697883,0.14369940798481062,0.27457492820085905,1.0,1.0
619,748.0,6.131357808243378,1.4953615254109298e-08,0.10009394258579747,1.0712091523060933e-08,0.04112460769385915,1.0,1.0
620,749.0,2.8301640060276174,3.6530982621694074e-07,1.369948521107291e-07,0.3543846493598755,0.2354385570437312,1.0,1.0
621,750.0,8.541346233616977,5.852542378634668e-08,0.24867312589509416,0.025055467171332297,0.16102212084882314,1.0,1.0
622,751.0,5.595720295882809,1.3503748812542611e-08,1.6263548056599428,1.0388840305602443e-08,0.052858538988131476,1.0,1.0
623,752.0,5.353373865947523,1.3709457143033898e-07,2.4350246272128,0.028988455601295385,0.10608065110873177,1.0,1.0
624,753.0,5.699504053052935,6.799257778769972e-08,0.41618257057902935,1.755470352793657e-08,0.0009141808429404714,1.0,1.0
625,754.0,6.9161100343341895,1.0298696221079532e-07,0.5193226055689093,1.1726414784182694e-07,0.005600061029030168,1.0,1.0
626,755.0,5.057143679327512,1.7453786375604488e-08,0.7787758418364564,1.0311651957337301e-08,1.1230407788190861e-08,1.0,1.0
628,757.0,7.183407390317318,1.2865434741947996e-07,0.49295978996988715,1.991510359141594e-08,2.4493284992354133e-08,1.0,1.0
629,758.0,7.379039350925753,2.0979569835374068e-07,0.5790487006966276,0.057879151530752876,0.06362392090694437,1.0,1.0
630,760.0,6.787001142722897,0.19041854437019756,7.051647972911797e-07,0.1359536093426562,0.015237263360631652,1.0,1.0
632,763.0,6.080495330492111,2.249568710693232e-08,0.3550242886609313,1.0518889230976644e-08,1.061678909242417e-08,1.0,1.0
633,764.0,5.546244464077093,1.7201344436795997e-07,0.6243279957507529,1.5336663296579053e-08,1.7164870056889724e-08,1.0,1.0
636,767.0,2.353951292447711,2.9928084331257296e-08,0.7786381478261122,0.01711213227455036,0.07697975168245519,1.0,1.0
637,768.0,7.720205830010003,2.1463487017484596e-07,0.9997331150174101,0.00993553432521596,0.11395570825484168,1.0,1.0
638,769.0,6.206813143276907,3.138642882854786e-08,1.9756232883664009,1.1250276501634478e-08,0.023142112647694668,1.0,1.0
639,770.0,5.4450053564219285,3.895127405129301e-06,0.917731571503047,0.020871087846774366,0.12210381809823685,1.0,1.0
642,773.0,5.0180465931571625,1.457271872673736e-07,0.2766996542680846,0.020070092983280465,0.15493940433650535,1.0,1.0
643,777.0,7.123484392473956,1.1377011186468098e-07,1.477733679323052,0.09235336941298587,0.09186975977871963,1.0,1.0
644,778.0,3.050782404801293,7.80619481956097e-08,0.625605017707709,0.49109338240134204,0.49999998637677545,1.0,1.0
645,779.0,6.424405359837796,1.0925573902291972e-07,0.7606186488882004,2.7098473448419723e-08,0.14486453982888023,1.0,1.0
647,781.0,6.70937482320613,1.4747320919416493e-08,0.27455859818921247,1.1173498997427808e-08,1.1195732054450589e-08,1.0,1.0
648,782.0,6.023944789833596,1.6280066715550735e-08,1.015682399246235,1.0359891831378319e-08,0.035737501099959074,1.0,1.0
649,783.0,6.158908553252153,1.582863997391965e-07,0.33687687431569624,0.10010177564201554,0.10155328087201781,1.0,1.0
650,784.0,7.843830694975063,4.750890129598861e-08,2.1295799962435877,0.014046973114478455,0.03427416381546329,1.0,1.0
651,785.0,6.542538228198417,1.0155220483333884e-07,0.7354637951381591,0.03237732898522548,0.06905013870444315,1.0,1.0
652,788.0,4.432368065037408,1.3771003018112247e-08,1.6691518533852667,1.0318763170726765e-08,1.1171659946907948e-08,1.0,1.0
653,789.0,4.492215025728554,2.7857042817885167e-08,0.5179416837270688,4.375424436732776e-08,0.06685121350148956,1.0,1.0
654,790.0,6.31661043133236,4.695127649223252e-08,0.18852329298832773,0.021543075920130838,0.04688001903897782,1.0,1.0
656,792.0,6.592621574378476,1.5217588752091453e-07,0.8636290123220797,0.057007141604861075,0.10385260033736964,1.0,1.0
